81	2	-6.248591	5.798351	11.106545	7.222086	-23.348406	8.122641	4.413057	6.387918	5.974511	-18.320863	7.165626	-16.958615	5.886730	9.024915	0.640062	0.354067	6.643572	10.906288	6.872755	-2.853086	-12.651842	-7.115397	-15.751196	-18.490518	-22.857622	-0.774685	-6.782280	8.394041	-6.271126	8.185893	-12.150939	-14.829317	-4.456897	5.664739	-5.690860	-13.857922	-4.197191	-6.060067	-18.320863	-11.629615	9.269132	-6.683699	9.024915	0.640062	0.354067	6.643572	10.906288	6.872755	-2.853086	-12.651842	-7.115397	-15.751196	-18.490518	-22.857622	-0.774685	-6.782280	8.394041	-6.271126
82	2	6.315480	-9.484587	-19.639345	-10.282324	11.314774	-14.065766	-20.139845	-4.979041	-4.888816	-16.343480	-5.634233	10.332913	-3.310398	7.502365	1.166208	1.572125	6.375708	7.577109	7.770085	-5.709542	-6.945513	-8.406288	-15.548539	-25.764006	-24.047636	-5.965670	-10.199114	6.774576	-8.797130	-12.457881	5.745415	8.607613	6.372769	-16.032717	3.907380	1.702049	5.072228	5.684803	-16.343480	6.760346	-16.076756	9.160254	7.502365	1.166208	1.572125	6.375708	7.577109	7.770085	-5.709542	-6.945513	-8.406288	-15.548539	-25.764006	-24.047636	-5.965670	-10.199114	6.774576	-8.797131
84	2	7.908334	-10.385888	-19.059178	-14.281377	10.725906	-12.131795	-11.653036	-2.012384	-3.285253	-14.970581	-13.040195	10.012690	-3.396183	7.776391	0.274807	-0.246809	6.488086	9.246150	6.180040	-2.245123	-7.691539	-10.571043	-13.366035	-22.273245	-21.999997	-7.464161	0.344550	6.461254	-8.721644	7.908334	-10.385888	-19.059182	-14.281377	10.726018	-12.131812	-15.805060	-8.652905	-3.285256	6.437616	-13.040201	10.016790	-3.396184	7.776391	6.117820	6.301623	-2.006583	-18.074406	-6.366951	6.169708	8.445021	7.022676	11.213415	11.473541	11.019840	5.720848	7.789602	0.425492	7.189238
85	2	6.095375	-10.325448	-19.682120	-8.167257	9.734032	-6.121124	-18.205384	-8.281391	-2.215366	-13.856633	-6.408662	10.187311	-8.129258	4.158491	-1.305944	2.909195	5.546220	8.085930	6.011419	-2.369023	-7.133178	-5.895486	-10.997277	-20.141874	-21.347589	-3.154439	-1.627046	8.156152	-9.238025	-8.679494	6.220030	6.594854	5.001834	-11.336916	6.461691	2.462794	3.337144	6.433966	-13.856633	5.632435	-12.633971	4.161107	4.158491	-1.305944	2.909195	5.546220	8.085930	6.011419	-2.369023	-7.133178	-5.895486	-10.997152	-20.141873	-21.347589	-3.154439	-1.627046	8.156152	-9.238025
87	2	6.323279	-9.661018	-10.574660	-10.139040	10.546134	-9.442841	-20.085845	-3.803066	-1.202328	-7.361838	-7.244921	8.012877	-6.867892	6.130752	1.596689	3.997348	7.384915	11.216757	2.325065	-0.546322	-10.008377	-8.853777	-11.652072	-21.137538	-24.672177	-4.932373	-5.736107	5.874556	-6.977075	6.323279	-9.661018	-10.574660	-10.139040	10.546134	-9.442841	-20.085847	-3.837216	-1.202328	5.542630	-7.244921	8.012877	-6.867892	6.130752	3.833637	7.450738	2.030292	-15.331540	-9.523210	7.275563	6.707714	5.412553	9.541608	10.717759	8.527063	5.199953	6.218594	2.792959	6.495535
88	2	4.069624	-6.012428	-22.261327	-7.752825	8.938971	-12.062689	-13.882685	-9.888861	-6.588571	5.178118	-8.195299	10.591788	-4.780589	8.112328	7.742648	6.091805	-5.066466	-24.171861	-12.417752	9.462009	9.135900	6.813364	10.316836	7.797507	11.176432	6.688810	9.037511	2.885420	6.674811	-7.366625	6.694306	4.382463	5.250343	-8.861052	5.534359	1.682742	0.429043	3.742424	5.178118	7.383338	-5.222918	6.586381	8.112328	7.742648	6.091805	-5.066466	-24.171861	-12.417752	9.462009	9.135900	6.813364	10.316836	7.797507	11.176432	6.688810	9.037511	2.885420	6.674811
91	2	6.581698	-12.885307	-16.382836	-12.329970	10.332607	-7.974289	-10.532027	-3.518082	-5.851465	-14.163149	-6.509662	8.926374	-4.823630	5.506479	-0.666952	1.188919	6.997704	12.099186	5.349670	-3.638492	-9.055388	-10.974146	-12.653917	-18.274390	-21.276793	-6.421230	-4.998829	7.531489	-9.728849	6.581698	-12.885307	-16.382836	-12.329970	10.332607	-7.974289	-10.545370	-9.663143	-5.851465	5.456710	-6.509662	8.926374	-4.823630	5.506479	5.933016	6.911340	-0.512389	-14.931060	-13.207766	7.454500	5.592944	5.283262	12.675845	6.535700	10.425010	3.881892	7.494985	4.005280	4.104376
92	2	-6.020393	4.977914	8.727685	3.847230	-21.300055	8.095641	5.302226	6.581658	5.909683	-13.092357	9.425642	-20.421520	6.917115	5.807234	-2.460246	3.349137	6.077565	6.691910	6.388954	-3.172269	-8.985985	-12.880880	-21.392639	-15.420198	-15.944410	-7.235916	-6.903227	8.630594	-8.033906	7.294524	-12.209075	-9.733981	-8.687948	8.632236	-0.428748	-15.976930	-3.855254	-1.431903	-13.092357	-5.646708	9.602975	-1.091951	5.807234	-2.460246	3.349137	6.077565	6.691910	6.388954	-3.172269	-8.985985	-12.880880	-21.392639	-15.420198	-15.944410	-7.235916	-6.903227	8.630594	-8.033906
93	2	3.648309	-7.726053	-15.861230	-10.199789	9.984773	-11.783412	-12.447273	-4.071726	-4.334736	-15.823849	-4.138290	10.699801	-4.021843	6.671542	-0.653223	8.601674	1.654574	9.115364	6.394116	-8.120275	-8.781782	-1.651675	-3.029138	-19.083472	-9.051998	-3.748878	-5.016823	5.739759	-8.447750	-9.108215	4.390823	8.243778	6.596816	-11.132872	5.595544	8.415423	6.468077	6.409471	-15.823849	7.574906	-17.983118	6.651330	6.671542	-0.653223	8.601674	1.654574	9.115364	6.394116	-8.120275	-8.781782	-1.651675	-3.029138	-19.083472	-9.052034	-3.748884	-5.016840	5.739759	-8.447752
94	2	5.891659	-6.428112	-16.392080	-12.137022	10.035376	-6.395114	-15.660577	0.872024	-3.530044	-12.330523	-7.982390	10.246899	-5.239189	7.607725	2.004164	1.571091	5.752465	10.027437	6.840981	-12.062530	-10.753831	-7.623095	-12.854585	-17.118288	-19.358497	-4.600821	-6.724808	7.131620	-8.518297	-12.402811	9.297370	10.163527	6.150424	-16.783144	7.559821	5.386791	8.243157	6.394189	-12.330523	8.403583	-10.956120	7.331888	7.607725	2.004164	1.571091	5.752465	10.027437	6.840981	-12.062530	-10.753831	-7.623118	-12.854585	-17.118299	-19.358498	-4.600821	-6.724808	7.131620	-8.518297
