36	2	7.572636	9.022999	6.048137	-4.446161	5.080037	2.138953	6.268849	5.721160	5.630485	-2.208438	1.787826	6.704832	4.962206	5.094499	7.190584	3.370640	-2.149252	-7.464692	11.969099	6.851660	7.870232	7.572636	9.022999	6.048137	-4.446161	5.080037	2.138953	6.268849	5.721160	5.630485	-2.208438	1.787826	6.704832	4.962206	5.094499	-9.225735	8.612146	8.065437	8.242818	-11.756978	-3.491504	-7.334962
38	2	4.071652	9.541224	7.382864	1.026094	7.848637	5.730901	7.860536	7.137306	-1.097607	1.158400	4.959088	3.100670	6.803895	7.782706	-10.732482	4.277310	7.231657	6.872364	-13.237663	-9.687558	-10.686127	4.071652	9.541224	7.382864	1.026094	7.848637	5.730901	7.860536	7.137306	-1.097607	1.158400	4.959088	3.100670	6.803895	7.782706	7.603048	0.121088	-1.989689	-7.753292	10.016903	2.785515	8.153966
46	2	11.739864	6.215322	7.071020	-1.657503	0.026697	0.425085	7.661213	6.654953	6.849062	-5.967316	1.421231	5.839426	8.158869	7.495052	-8.770600	8.017156	7.617118	6.390037	-16.628309	-3.784237	-10.016966	11.739864	6.215322	7.071020	-1.657503	0.026697	0.425085	7.661213	6.654953	6.849062	-5.967316	1.421231	5.839426	8.158869	7.495052	7.487111	2.598261	-3.264765	-6.533965	9.941991	7.586615	7.082974
47	2	-12.425004	1.430973	-2.349450	5.771981	6.180768	5.774847	3.193498	-0.909402	-8.200859	6.155760	3.039019	-2.003075	7.334797	-0.477198	-5.503067	4.380599	4.523689	6.610958	-19.361488	-4.636708	-16.059287	-12.425004	1.430973	-2.349450	5.771981	6.180768	5.774847	3.193497	-0.909402	-8.200859	6.155760	3.039019	-2.003075	7.334797	-0.477198	6.728497	-1.502556	-7.236234	-9.200718	3.111674	1.604705	1.360250
51	2	8.748403	7.340679	5.430052	0.579831	6.635107	6.001669	6.776938	6.377404	5.099351	-9.899253	3.265702	6.454267	5.688436	9.241335	6.607825	0.849017	-2.656257	-7.596128	6.467770	8.574633	5.578835	8.748403	7.340679	5.430052	0.579831	6.635107	6.001669	6.776938	6.377404	5.099351	-9.899253	3.265702	6.454267	5.688436	9.241335	-8.671815	6.592392	6.317595	5.157570	-17.312484	-3.807258	-11.595179
57	2	8.143845	7.544209	5.520408	1.668975	0.835303	2.451515	4.970668	5.347507	8.167332	1.056221	1.301350	5.918970	7.207551	7.010760	-9.623095	6.716553	6.683824	5.330787	-19.142041	-5.306990	-9.448495	8.143845	7.544209	5.520408	1.668975	0.835303	2.451515	4.970668	5.347507	8.167332	1.056221	1.301350	5.918970	7.207551	7.010760	4.624741	6.379628	-5.665968	-9.891491	5.968754	6.572674	6.872405
66	2	6.421677	6.976866	4.317833	4.205064	4.675776	4.243394	2.890145	6.990901	3.766475	-6.670313	3.767412	5.243358	1.661269	3.553763	-15.386179	6.259666	6.767299	7.651122	-11.978349	-1.198203	-12.724841	6.421677	6.976866	4.317833	4.205064	4.675776	4.243394	2.890145	6.990901	3.766475	-6.670313	3.767412	5.243358	1.661269	3.553763	3.363637	1.307777	-2.594267	-7.613573	10.351847	3.735226	6.701744
67	2	-11.942484	-1.188304	-1.717595	6.234520	6.275443	7.329167	0.163025	-1.343589	-8.301766	4.034517	8.945319	5.031557	6.421644	5.201419	-11.859964	5.484175	5.770721	7.678052	-23.330823	-9.003838	-11.990272	-11.942484	-1.188304	-1.717595	6.234520	6.275443	7.329167	0.163025	-1.343589	-8.301766	4.034517	8.945319	5.031557	6.421644	5.201419	3.477405	0.470928	-0.385985	-2.359065	-8.732430	0.937922	3.356852
71	2	-14.216484	3.475899	0.112247	8.472631	6.638729	6.835074	2.273159	3.404095	-7.756518	6.672742	8.384525	3.064616	7.051219	-2.377443	-11.889372	4.026057	7.578565	7.195220	-13.483858	-12.194507	-10.136360	-14.216484	3.475899	0.112247	8.472631	6.638729	6.835074	2.273156	3.404095	-7.756518	6.672742	8.384525	3.064616	7.051219	-2.377443	3.086218	1.934530	-0.023692	-8.288515	3.933581	0.977025	-0.852445
73	2	10.131918	8.124980	6.701512	0.232523	2.852190	3.037902	8.385091	6.569707	3.042696	-2.261061	0.446046	4.599082	4.345968	5.325047	-13.419227	7.324423	6.326755	8.561894	-18.455283	-6.202989	-8.240396	10.131918	8.124980	6.701512	0.232523	2.852190	3.037902	8.385091	6.569707	3.042696	-2.261061	0.446046	4.599082	4.345968	5.325047	4.205184	0.996384	-0.314485	-5.173537	10.596898	4.826811	5.997018
75	2	4.565171	8.626496	5.399389	4.283958	-0.912401	-1.614770	7.325904	8.758684	4.253062	-3.980173	3.347503	6.640526	2.621526	8.605554	-3.653807	4.934430	1.845520	5.420969	-14.450840	-5.993082	-12.600049	4.565171	8.626496	5.399389	4.283958	-0.912401	-1.614770	7.325904	8.758684	4.253062	-3.980173	3.347503	6.640526	2.621526	8.605554	7.494149	-1.121349	-10.131329	-6.938011	8.772825	7.092506	6.423775
76	2	6.405240	9.071928	7.133489	1.440363	2.364811	4.705028	8.005283	7.222204	6.339818	-4.933489	-2.170511	4.709128	2.973857	7.832626	6.073478	5.855756	-5.332518	-9.780510	5.560118	4.444370	6.421903	6.405240	9.071928	7.133489	1.440363	2.364811	4.705028	8.005283	7.222204	6.339818	-4.933489	-2.170511	4.709128	2.973857	7.832626	-12.894562	8.176606	4.942664	5.628381	-16.836677	-6.934102	-6.845804
78	2	7.404809	6.510634	7.573735	1.541832	4.774324	5.547282	7.823479	5.381454	4.537777	1.450732	5.692604	7.023803	1.682452	9.535997	5.491824	2.007837	-1.463285	-6.868886	10.581209	6.619212	6.252524	7.404809	6.510634	7.573735	1.541832	4.774324	5.547282	7.823479	5.381454	4.537777	1.450732	5.692604	7.023803	1.682452	9.535997	-11.410172	6.955763	8.046532	7.344245	-10.241350	-0.382368	-7.064243
82	2	11.193519	8.092063	7.274029	1.369001	2.366006	1.676475	5.419939	6.790837	7.327212	-4.041312	1.819150	3.235516	5.232604	3.962294	2.916774	3.311708	-2.815140	-9.877316	11.862994	7.177456	6.025541	11.193519	8.092063	7.274029	1.369001	2.366006	1.676475	5.419939	6.790837	7.327211	-4.041295	1.819150	3.235516	5.232604	3.962294	-7.862166	8.464865	6.845690	3.718056	-16.295848	-4.965386	-11.639944
85	2	9.066528	7.763460	6.440402	0.506117	1.815084	-1.724293	6.518597	6.580482	3.145859	-4.320951	0.481524	7.812755	0.541853	6.246661	-9.930579	6.454069	6.376042	8.443267	-19.523501	-4.758724	-8.050591	9.066528	7.763460	6.440402	0.506117	1.815085	-1.724293	6.518597	6.580482	3.145859	-4.320951	0.481524	7.812755	0.541853	6.246661	5.776731	1.600539	-3.294928	-7.293214	6.937105	5.716590	6.108388
88	2	10.638585	6.358813	8.585194	-2.841671	5.727590	5.208662	6.284662	4.639499	2.462177	-2.151006	6.133672	5.437802	4.614203	6.001570	-8.630885	8.354914	6.605482	5.979266	-18.684563	-4.430050	-9.340460	10.638585	6.358813	8.585194	-2.841671	5.727590	5.208662	6.284662	4.639499	2.462177	-2.151006	6.133672	5.437802	4.614203	6.001570	6.808134	4.818455	-4.447734	-11.309805	5.905375	4.053593	5.990274
92	2	2.921740	7.869739	5.533518	6.034644	5.210920	7.536474	5.795143	4.780663	-8.918265	3.789520	5.628962	6.580377	3.895344	0.858952	7.060555	2.887729	-5.139049	-12.017324	6.643965	5.986289	7.751951	2.921740	7.869739	5.533518	6.034644	5.210920	7.536474	5.795143	4.780663	-8.918265	3.789520	5.628962	6.580377	3.895344	0.858952	-8.512416	6.911397	4.714043	4.991980	-21.224526	-6.137290	-6.472297
93	2	9.225246	6.824242	6.175207	2.696528	-1.400165	6.679907	8.586158	6.478510	-0.383203	-2.707864	-1.708498	6.418514	4.369082	5.869415	-9.166550	6.998230	7.672038	7.280965	-12.415707	-7.429685	-10.626216	9.225246	6.824242	6.175207	2.696528	-1.400165	6.679907	8.586158	6.478510	-0.383203	-2.707864	-1.708498	6.418514	4.369082	5.869415	8.463593	3.200267	-4.483399	-10.515301	8.890822	2.436856	6.673058
94	2	6.448891	6.681883	4.615202	5.060873	5.406421	4.437011	6.524724	6.705581	1.721542	-4.090395	3.676431	1.656973	4.811558	7.368334	-12.105244	6.256855	7.806362	6.796711	-19.038069	-4.070735	-10.699035	6.448891	6.681883	4.615202	5.060873	5.406421	4.437011	6.524724	6.705581	1.721542	-4.090395	3.676431	1.656973	4.811558	7.368334	-0.486080	6.246838	1.604602	2.355254	2.359565	4.356230	3.932413
98	2	8.274534	7.759739	5.594485	5.712866	4.371612	7.164199	6.504212	5.405224	1.973770	-0.246038	5.497153	6.933005	3.008453	6.702363	5.383182	-0.471033	-5.696949	-7.491051	8.163245	7.347165	7.927462	8.274534	7.759739	5.594485	5.712866	4.371612	7.164199	6.504212	5.405224	1.973770	-0.246038	5.497153	6.933005	3.008453	6.702363	-5.824259	5.717978	6.011018	7.598142	-4.188012	-1.356930	-6.096124
