12	4	17	10.892885	6.532798	12.384970	-11.771896	8.927508	6.491281	10.944839	9.456386	8.454965	-9.891532	-10.228240	-8.419020	-3.627145	-0.043789	6.773494	-13.763005	7.284696	-0.448966	-6.911455	-3.922984	-8.113970	-8.874127	-2.426889	5.685390	5.273383	-2.233738	11.350950	5.477983	6.469212	8.252043	1.166773	-5.120677
12	4	4	10.892884	6.532798	12.384970	-11.771896	8.927508	6.491281	10.937110	9.456386	7.295529	-9.891528	-10.225670	-8.419020	1.983006	-0.043789	6.773494	-13.763005	7.284696	-0.448966	-6.911455	-3.922984	-8.113970	-8.874127	-2.426889	5.685390	5.273383	-2.233738	11.350950	5.477983	6.469212	8.252043	1.166773	-5.120677
12	4	2	10.738086	6.532797	12.186921	-11.767251	4.499866	6.491221	10.796061	9.456386	3.755819	-9.885269	-8.236731	-8.419020	-3.688025	4.081442	6.770369	-6.431716	7.284696	-0.448966	-6.837709	-3.912746	-8.105023	-8.872906	-2.426889	5.684783	5.273344	-2.233777	11.350910	5.470907	6.469212	8.252043	1.166773	-5.120677
13	9	51	-16.197919	1.176002	-23.180339	4.310151	-5.467672	-19.976526	-14.642292	1.209841	-8.670706	4.415806	9.980677	-15.328770	-15.781277	-19.786465	-12.008347	-6.415283	8.415269	1.851977	-0.152367	9.102761	11.464674	11.674709	-0.039156	-10.629004	-6.370291	-4.394734	-21.889820	-24.175009	-3.445361	-4.774650	6.814829	-10.313612
13	9	5	-16.197919	1.176001	-23.180338	4.310151	-5.467672	-19.960698	-14.642292	1.209841	-8.670712	4.415806	7.743175	4.640350	-15.781277	-19.786464	-12.008346	-6.415283	8.415269	8.166818	5.576114	-0.945982	-4.494221	-13.442141	6.451970	3.915979	3.019618	5.650049	9.038799	7.904090	8.907231	4.956924	3.184532	5.677787
13	9	38	5.268948	6.669567	1.884371	-2.764859	10.190275	-5.925352	4.861886	7.653729	1.402791	-7.406676	4.377729	-15.328770	6.180434	-6.970146	2.802612	-2.479161	8.415269	1.851977	-0.899733	4.750676	7.929983	10.044459	-0.039156	-10.629004	-6.364969	-4.486839	-21.889036	-24.180280	-3.445449	-4.774650	6.814829	-10.313612
13	9	1	7.353136	6.669567	3.427486	-4.901392	8.815130	-1.977065	9.044549	7.701301	1.155845	-7.429706	1.228507	4.640350	6.408820	-4.154243	5.118213	-2.684281	8.415269	8.166818	4.828745	-5.960764	-7.570429	-16.084384	6.451970	6.217355	5.692623	11.384169	11.655049	10.559039	8.907231	4.962713	3.184489	5.677789
13	9	1	6.880866	6.669567	0.217220	-2.653986	8.412954	-2.948403	9.452499	7.716568	0.599437	-6.341289	2.979764	4.640350	5.945733	-0.143488	3.827379	0.377854	8.415269	8.166818	4.828745	-6.045626	-7.824354	-17.443355	6.451970	6.217355	5.692622	11.384195	11.655049	10.559030	8.907231	4.962713	3.184489	5.677789
13	9	1	7.512077	6.669567	1.289773	-3.466231	8.740532	-2.295575	9.598998	7.715123	0.245037	-6.658676	2.412963	4.640350	5.851241	-0.713498	4.897820	-0.047728	8.415269	8.166818	4.828741	-6.051102	-7.570159	-16.433350	6.451970	6.217355	5.692622	11.384186	11.655049	10.559026	8.907231	4.962713	3.184489	5.677789
13	9	1	7.684736	6.669567	3.141683	-5.328050	9.001698	-1.886723	9.285496	7.705432	0.851802	-7.444931	1.318645	4.640350	6.194618	-4.244379	5.228133	-2.028922	8.415269	8.166818	4.828741	-5.988106	-7.493184	-16.060792	6.451970	6.217355	5.692623	11.384171	11.655049	10.559035	8.907231	4.962713	3.184489	5.677789
13	9	1	5.268955	6.669567	1.884372	-2.764860	10.190270	-5.923926	4.861886	7.653729	1.402789	-7.406695	4.376401	-1.262301	6.180424	-6.969438	2.803173	-2.479172	8.415269	5.802408	2.671076	-3.804500	0.285084	-3.744645	2.398103	6.000094	5.549334	10.474546	11.415945	4.280752	8.907212	4.881613	3.185192	4.498080
13	9	1	10.094550	6.669567	13.078385	-12.587431	9.454074	5.332988	11.041259	7.741016	6.618511	-11.477305	-12.570477	-7.949673	-1.442325	-3.273031	6.003198	-8.791912	8.415269	2.075663	-3.745148	-0.567877	-3.540256	-9.099607	0.211527	2.237627	1.990565	2.579571	7.409042	3.113835	8.906748	4.786639	3.186380	0.241464
14	10	16	-8.535499	1.396240	-3.824283	5.719134	-1.436369	-12.048802	-8.407597	3.315750	4.629207	-1.283403	-3.201908	5.597761	-3.222567	-15.045281	-10.552205	-4.001860	6.799305	7.083935	7.108861	-10.944946	-15.061246	-22.004734	6.111728	4.949209	9.258383	10.231098	9.715024	7.862829	5.855503	7.351168	1.068233	6.150726
14	10	1	9.616205	7.351419	13.219103	-1.529267	4.072793	6.225590	9.652116	6.935548	10.447530	-4.959576	-2.413047	5.597761	-0.553043	2.765199	7.154456	-9.385548	6.799305	7.083935	2.276156	-16.300053	-13.903033	-25.965084	6.111728	4.950319	9.258308	10.202751	9.715028	7.862774	5.855502	7.351168	1.068233	6.150726
