48	4	-18.190293	2.666296	-20.896447	0.762985	4.729121	-8.856989	-12.312604	3.595450	-8.821305	3.492225	4.594364	-12.139247	-11.645757	-9.866542	-2.337078	-8.639525	5.695980	-0.703045	-3.442568	6.290226	2.223731	7.246022	-6.953610	-5.741813	-5.485759	-9.252470	-17.628027	-11.220867	-6.485840	-5.025707	7.795145	-9.390135	-18.190293	2.666296	-20.895303	0.762985	4.729121	-8.851576	-12.312101	3.595450	-8.821305	3.492225	4.406345	6.028442	-11.645757	-9.866552	-2.337078	-8.639525	5.695980	5.740237	-0.054561	1.537564	-11.680151	-10.129323	3.376104	3.838026	1.168186	5.620755	3.709712	5.743976	4.933661	7.130623	1.705510	6.398968	-18.190293	2.666296	-20.896447	0.762985	4.729121	-8.856989	-12.312604	3.595450	-8.821304	3.492225	4.594357	-2.916326	-11.645750	-9.866546	-2.337078	-8.639525	5.695980	-0.698573	-3.442342	6.274745	-4.002593	-5.601573	-6.951683	3.671712	1.137931	-0.835192	2.149537	2.423183	4.720122	6.971805	1.707779	3.008266	-7.492448	2.667496	-1.583607	-5.308174	6.360116	5.841278	-1.979155	3.595450	-11.040765	0.552565	-1.357206	-2.915962	-6.894290	-4.047105	1.986060	-6.125354	5.695980	-0.698568	-9.875876	-0.102798	-8.124688	-12.926144	-6.951681	6.106855	1.345372	-0.530558	4.117181	3.503386	4.963128	7.062668	1.706391	3.009164
50	4	-22.328613	1.817548	-26.326371	4.518988	-9.300637	-8.327017	-22.790074	0.905025	-7.385022	2.465043	10.983322	-13.734300	-14.751030	-12.578976	-9.431806	1.111066	6.536465	-2.709663	0.982670	4.588700	8.057351	13.857668	-3.202717	-10.138509	-3.868869	-13.008519	-26.705673	-21.095720	-4.594308	-3.247220	6.262873	-4.790711	9.654101	8.108839	13.129590	-12.806117	5.382755	6.199666	3.711850	6.061361	2.909081	-11.327330	-9.333393	-13.043097	-3.967441	6.295490	4.951781	-8.706151	6.536465	-2.709663	-9.283529	-5.458869	-1.539716	2.167982	-3.200877	2.412282	7.502995	-0.817791	-3.171969	-0.378155	2.731075	2.251093	6.255277	1.390644	9.654101	8.108839	13.129590	-12.806117	5.382755	6.199666	3.711850	6.061361	2.909081	-11.327330	-9.427293	-5.078683	-3.967441	6.295490	4.951781	-8.706151	6.536465	-2.709651	-9.283481	-5.491673	-8.617396	-2.851389	-2.367762	4.355805	8.341450	4.246606	7.352938	11.493691	7.738290	5.714589	0.834956	4.420816	-13.953330	1.817548	-15.328996	4.505409	-1.868088	-4.020977	-13.946350	0.905025	3.246978	-2.284678	7.486839	-13.734300	-9.190453	-16.249923	-9.395114	-3.854192	6.536465	-2.709663	0.981669	4.521728	7.157165	13.857476	-3.202717	-9.952981	-3.865493	-13.007175	-26.705349	-22.938169	-4.594311	-3.247289	6.262873	-4.790712
51	4	-19.035494	3.421684	-3.258000	6.702074	-3.457757	-10.703799	-7.884148	-0.159693	5.048243	-1.963971	-0.046365	-16.229999	-8.311826	-10.312776	-9.584021	-10.221743	5.460133	-2.743318	2.666282	0.872855	4.820504	9.400537	-5.453488	-9.354048	-2.635006	-11.277045	-19.633508	-15.159672	-4.743160	-5.221142	8.154385	-9.172812	-25.654145	3.421685	-15.383582	6.730431	-7.114472	-16.499642	-18.459745	-0.159693	-3.496720	4.005184	6.588187	-16.229999	-17.809832	-15.587285	-9.593075	-6.432495	5.460133	-2.743318	2.666282	0.872856	4.466179	9.402760	-5.453488	-9.349451	-2.634933	-10.959078	-19.628147	-14.992234	-4.743160	-5.221142	8.154385	-9.172812	-17.442272	3.421684	-1.490649	6.637639	-3.457939	-10.189900	-7.885743	-0.159693	5.048133	-1.963543	-6.808926	6.033038	-8.312081	-10.313297	-9.492782	-10.221585	5.460133	3.894709	8.562452	-9.412873	-11.378338	-24.066885	5.953764	6.625682	7.043474	8.823383	11.620399	8.016491	6.604767	6.553479	1.555770	4.961111	-25.654145	3.421685	-11.130477	6.729556	-7.114474	-10.724496	-18.459745	-0.159693	-3.496720	4.005189	-0.013523	6.033038	-17.809833	-15.587285	-9.593075	-6.432493	5.460133	3.894709	8.562452	-9.412872	-16.716322	-24.082767	5.953764	6.625682	7.043474	8.823383	11.620399	8.017351	6.604767	6.553479	1.555770	4.961111
56	4	-23.198196	3.262906	-22.725370	4.730802	-4.981808	-13.166197	-13.276338	-0.833585	-7.254938	5.690455	9.236447	-9.086956	-13.993493	-12.592418	-16.976910	-2.389426	6.846374	0.567091	4.010779	2.087995	13.024967	13.633678	-3.830428	-7.127149	-6.654896	-8.343789	-18.289212	-18.697678	-5.851408	-4.378605	4.283094	-6.971983	-23.190112	3.262906	-19.825283	4.730802	-4.981808	-12.492938	-13.276338	-0.833585	-7.254938	5.690455	2.792791	8.573981	-13.993478	-12.592398	-16.976850	-2.389426	6.846374	6.280918	7.366147	-2.578541	-6.457544	-11.168800	3.622054	6.763013	3.854907	9.274587	8.315907	10.339760	6.480432	6.626699	0.471579	4.037104	-23.196855	3.262906	-21.720986	4.730802	-4.981808	-13.030783	-13.276338	-0.833585	-7.254938	5.690455	5.648557	2.571793	-13.993485	-12.592415	-16.976900	-2.389426	6.846374	6.157740	7.365661	0.014314	4.957051	8.238842	3.621080	-4.134992	-6.654549	-0.387896	-12.332744	-15.573838	-5.851407	-4.374681	4.283094	-2.208414	-23.198195	3.262906	-22.724375	4.730802	-4.981808	-13.166099	-13.276338	-0.833585	-7.254938	5.690455	9.225924	-2.804970	-13.993494	-12.592418	-16.976910	-2.389426	6.846374	0.973565	4.022688	1.968721	13.017387	13.628878	-3.126527	-6.945082	-6.654896	-8.202571	-18.219018	-18.604269	-5.851408	-4.378571	4.283094	-3.640388
59	4	-20.885300	1.687370	-14.101146	7.311194	-7.066821	-11.296011	-8.775816	-1.961017	2.988349	1.942129	6.044235	-13.852092	-1.820860	-16.714634	-16.805709	-10.829915	6.371405	-1.209835	4.862672	1.774796	6.048884	12.699691	-7.334615	-7.904669	-11.055017	-11.289025	-24.555049	-18.624362	-4.703201	-6.217586	5.651569	-10.272771	-26.872742	1.687370	-21.814165	7.311196	-7.403341	-11.335047	-16.414059	-1.961017	-2.522446	4.353960	9.758025	-13.852092	-10.556880	-16.713862	-16.805709	-8.173105	6.371405	-1.209835	4.862688	1.774797	6.048900	12.699434	-7.334615	-7.904675	-11.055013	-11.289028	-24.555049	-18.624360	-4.703201	-6.217586	5.651569	-10.272771	-26.872716	1.687370	-19.639558	7.311196	-7.403341	-11.335033	-16.414058	-1.961017	-2.522446	4.353960	5.044344	5.808094	-10.556880	-16.713863	-16.805709	-8.173105	6.371405	4.784338	7.872130	-2.711646	-10.921692	-10.194045	3.557069	7.381415	3.599154	10.688987	6.506117	9.207657	7.225167	6.162262	2.839981	5.171324	-20.871275	1.687370	-10.799137	7.311194	-7.064092	-9.226077	-8.677764	-1.961017	2.989532	1.939498	1.329799	5.808094	-1.805147	-16.714605	-16.805709	-10.829849	6.371405	4.784338	7.872115	-2.711647	-10.922758	-10.191504	3.557069	7.381415	3.599153	10.688987	6.506117	9.207655	7.225167	6.162262	2.839981	5.171324
64	4	-19.293486	2.615240	-13.794571	6.417516	-5.327644	-13.835607	-7.364294	0.482762	2.887133	1.289369	4.738781	-7.680745	-11.724700	-14.761565	-7.527382	-3.756578	7.380734	5.295274	1.757075	3.611844	7.532024	10.091689	1.632563	-9.368430	-13.436790	-3.268635	-25.985836	-24.086765	-4.383150	-0.492003	4.062257	-11.335941	-25.395069	2.615240	-20.441925	6.417509	-5.275005	-13.904609	-14.753194	0.482762	-3.283440	4.925365	10.280960	-7.680745	-17.112906	-15.310864	-7.527382	-5.798507	7.380734	5.295274	1.756784	3.612402	7.532031	10.091686	1.632563	-9.368435	-13.436790	-3.269242	-25.985838	-24.087161	-4.383150	-0.492003	4.062257	-11.335941	-19.293486	2.615240	-8.248160	6.417516	-5.327658	-8.546366	-6.837357	0.482762	2.887133	1.289206	-1.692849	6.697948	-11.724229	-14.761409	-7.526970	-3.756403	7.380734	6.803937	6.905029	-4.163264	-14.506684	-14.382659	8.308559	8.461260	4.420878	10.809822	8.021008	9.730100	8.295664	7.479281	-1.761302	5.495747	-25.395069	2.615240	-20.375332	6.417509	-5.275005	-13.515663	-14.748133	0.482762	-3.283440	4.925365	3.849329	6.697948	-17.112906	-15.310864	-7.527382	-5.798507	7.380734	6.803937	6.904737	-4.163264	-14.500906	-14.396061	8.308559	8.461260	4.420878	10.809822	8.021008	9.730100	8.295664	7.479281	-1.761302	5.495747
74	4	6.943841	5.352940	8.380272	-1.221006	-1.636628	3.477700	9.492209	5.799656	2.533295	-0.282600	-3.763406	-20.348475	4.421410	-1.467776	1.858029	-1.552683	7.274243	-0.335910	-7.510866	5.292384	4.170070	10.259962	-4.008387	-10.147869	-12.599617	-4.856821	-25.847493	-13.739533	-6.878529	-5.931692	7.983761	-4.055368	4.154755	5.352930	6.610257	1.433106	-1.919629	-4.912604	2.630808	5.799655	5.808604	-1.155990	-1.566576	-20.348475	6.103042	-2.685188	-2.800689	-0.650774	7.274243	-0.335910	-2.826558	6.279057	10.800497	13.017243	-4.008387	-13.126572	-13.739216	-5.185979	-26.265800	-15.096627	-6.878529	-5.931692	7.983761	-4.055368	-19.759780	1.789906	-25.664193	7.686856	-12.046477	-15.060139	-18.482109	1.321218	-9.138807	4.982843	6.640927	4.012501	-10.032912	-15.242237	-12.962584	-6.758383	7.274243	5.580453	2.115664	-0.424921	-7.372283	-14.903561	5.555887	4.995172	3.168862	8.885791	9.000177	10.399649	5.794902	6.760077	1.570221	8.284703	-17.112901	1.789906	-26.629783	7.686856	-12.046477	-15.068172	-18.474165	1.321218	-9.138807	4.982843	9.544224	-20.348473	-10.032912	-15.242238	-12.962584	-6.758383	7.274243	-0.335910	-2.818149	6.278606	8.497327	8.284852	-4.008387	-12.389496	-13.305334	-4.918016	-25.686173	-15.005098	-6.878529	-5.931692	7.983761	-4.055367
81	4	-19.391796	0.166473	-21.111950	7.150396	-5.107308	-16.929198	-19.425061	-0.079014	-11.621156	5.417639	3.290154	6.883342	-16.502254	-17.749918	-15.111427	-6.159287	7.567256	3.715695	2.524437	-2.251373	-16.716463	-19.385342	8.132354	4.326786	4.646189	8.701146	9.369728	3.560760	8.073787	7.131562	1.960894	8.988738	-19.391796	0.166473	-21.423238	7.150396	-5.107308	-17.131168	-19.425061	-0.079014	-11.621156	5.417639	9.308686	-12.189261	-16.502254	-17.749960	-15.111427	-6.159287	7.567256	0.769622	-3.077478	7.508365	6.616313	8.374168	-0.144487	-10.439743	-9.983949	-16.675818	-17.520507	-19.576972	-3.349178	-3.916101	7.608042	-6.617367	4.730112	6.582873	7.500224	-8.275337	6.985450	6.360789	2.219096	6.220358	-14.804408	-1.884581	-12.353663	6.883343	3.146183	9.734838	6.816326	-2.349175	7.567256	3.715695	-8.728078	-9.008893	-20.648311	-19.995421	8.132354	4.333245	4.646364	4.603951	9.374387	9.837310	8.073789	7.133190	1.960884	8.988738	4.730112	6.582873	7.500225	-8.275337	6.985450	6.360789	2.219102	6.220358	-8.571660	-1.884590	-12.355961	6.883343	-2.220263	9.734838	6.816326	-2.349175	7.567256	3.715695	-8.728078	-9.008893	-20.648311	-19.995421	8.132354	4.333245	4.646364	4.603951	9.374387	9.837310	8.073789	7.133190	1.960884	8.988738
84	4	-23.451706	-0.403531	-17.312734	8.198389	-11.348206	-11.639279	-16.047780	1.587918	-6.506445	2.212467	8.368875	-17.167497	-11.657473	-15.594788	-11.634873	1.655206	6.959940	-0.083295	0.446316	1.573498	5.496784	13.373729	-4.797962	-12.890584	-11.710519	-16.893072	-27.073872	-24.754295	-6.392316	1.447955	7.822385	-10.193942	5.921137	5.277907	10.911346	-3.432611	-3.033068	4.241316	4.191899	6.716990	4.996252	-6.127236	-7.963861	-17.167497	5.897139	-1.540739	2.148388	1.133956	6.959940	-0.083295	-4.004161	-1.022482	4.573642	13.480441	-4.797962	-10.018045	-6.225611	-15.522487	-21.111833	-21.934022	-6.392316	1.447955	7.822385	-10.193942	9.721729	5.277908	14.498139	-7.641997	4.478341	8.583901	10.640548	6.716992	5.206649	-9.467398	-13.416147	-11.354023	7.801802	-5.133517	7.078767	-4.341418	6.959940	-0.083295	-8.668111	-5.400341	-12.785125	-11.175380	-4.797959	3.704324	6.206675	-3.889545	3.471037	1.272495	5.742701	7.249868	1.843010	0.924289	5.871591	5.277907	10.558916	-3.301740	-3.989876	4.136868	4.191692	6.716990	3.955124	-6.149827	-7.836342	-17.167497	5.896174	1.542165	2.148351	1.805246	6.959940	-0.083295	-4.001065	-0.812136	5.025826	13.515637	-4.797962	-10.849431	-6.308426	-16.689927	-21.207300	-22.578457	-6.392316	1.447955	7.822385	-10.193942
89	4	6.370099	5.034333	9.282824	-3.340949	8.890589	-4.038023	5.710565	7.097027	5.020466	-2.823133	-5.845956	-3.414219	5.741441	-2.290285	-0.264753	-9.713707	5.354313	3.006607	-7.423078	-0.485445	4.856044	11.438644	2.919771	-6.794240	-3.980063	-20.396179	-23.614801	-11.490041	-3.700984	-4.776353	5.467614	-6.214232	-21.016279	-0.484656	-16.754716	5.221111	-8.985776	-13.505426	-14.439926	2.547170	-2.978160	4.725836	10.275509	-3.414219	-12.236898	-13.881463	-15.958943	-9.519327	5.354313	3.006607	-1.912196	5.851734	6.349021	11.113182	2.919771	-11.416258	-6.965559	-19.806240	-23.786654	-14.532579	-3.700984	-4.800066	5.467730	-6.214539	-21.016260	-0.484656	-15.323189	5.221111	-8.985776	-13.503161	-14.427245	2.547170	-2.978157	4.725836	4.372487	6.585420	-12.236898	-13.881463	-15.958943	-9.519328	5.354313	8.623667	4.354027	-2.761895	-13.115869	-21.392167	6.438954	6.324824	7.615977	3.647269	6.908193	10.909357	5.811526	5.801545	2.476367	5.629951	6.370099	5.034333	9.305428	-3.340964	8.890589	-4.038023	5.710564	7.097027	5.020455	-2.823132	-11.749018	6.585435	5.741441	-2.290285	-0.264753	-9.713707	5.354313	8.623667	-1.156856	-4.205861	-12.786060	-20.521437	6.438954	6.325506	7.616003	0.630580	6.849067	11.061387	5.811518	5.801573	2.476344	5.629951
93	4	-19.460373	1.321766	-21.926061	-1.022915	3.786190	-9.969111	-11.365150	0.724741	-10.924516	5.816441	4.837927	-20.636522	-9.584435	-13.160442	-6.507348	-8.394223	7.968243	-2.518913	-1.357379	0.713640	0.935098	6.818215	-3.130149	-3.340791	-9.260214	-5.301150	-18.507549	-16.336944	-2.009177	-6.419535	6.020205	-4.883898	-24.891007	1.321672	-27.866729	4.021627	-1.461410	-15.989453	-16.561835	0.724741	-4.857220	8.905626	7.899651	-20.636526	-15.717906	-15.964051	-10.188937	-8.144595	7.968243	-2.518913	1.882834	2.890501	6.752680	11.420538	-3.130149	-3.415904	-13.209203	-13.573817	-21.421454	-21.920120	-2.009177	-6.419535	6.020205	-4.884123	-24.158965	1.321674	-27.426158	4.020915	-1.453755	-15.989438	-13.371589	0.724741	0.182560	8.400392	7.897097	-20.636526	-13.836508	-15.958506	-10.185520	-8.235267	7.968243	-2.518913	1.882803	2.886937	6.752679	11.420519	-3.130149	-3.415899	-13.209202	-13.570474	-21.420846	-21.920081	-2.009177	-6.419535	6.020205	-4.884123	9.164422	7.757179	13.260081	-9.323403	7.604548	6.570822	7.202690	6.894261	2.297518	-8.433546	-8.050991	-11.636034	6.797481	4.482346	8.049070	-4.757064	7.968243	-2.518913	-7.946155	-3.733651	-8.034682	-8.068587	-3.130149	6.198223	2.772244	-3.055636	3.855502	0.104224	5.299611	6.557109	2.191154	5.454551
100	4	-22.231964	0.265985	-10.405027	6.996907	-4.208525	-15.772403	-4.190772	2.216549	8.739158	-1.217984	4.181441	-19.772648	-0.939044	-18.515645	-17.046131	-8.478705	5.557176	-4.654836	3.149467	3.627212	6.602616	11.386543	0.142111	-7.886490	-6.529602	-13.616826	-22.560862	-17.732747	-1.644105	-3.374200	5.246926	-6.108708	-22.231964	0.265985	-10.405027	6.996907	-4.208525	-15.772394	-4.190772	2.216549	8.743632	-1.217984	4.181145	-19.772648	-6.245999	-18.515645	-17.046131	-8.479244	5.557176	-4.654836	3.149467	3.627212	6.602616	11.386543	0.142111	-7.886490	-6.529600	-13.616826	-22.560862	-17.732747	-1.644105	-3.374200	5.246926	-6.108708	-28.137052	0.265985	-18.266245	6.996907	-7.525318	-15.812208	-15.159207	2.216549	-3.428383	4.661439	9.776978	-19.772648	-13.697268	-18.525245	-17.046147	-9.254191	5.557176	-4.654836	3.149467	3.627217	6.602616	11.399065	0.142111	-7.886490	-6.529600	-13.616829	-22.561147	-17.732748	-1.644105	-3.374200	5.246926	-6.108708	5.056383	6.820558	14.657652	-9.702901	6.434697	6.646755	12.376046	5.661089	2.044506	-12.123951	-5.889755	-8.865316	2.628468	-2.302951	6.841653	-7.518390	5.557176	-4.654836	-4.678540	-5.493681	-5.140033	-18.134751	0.142111	6.523770	9.539608	-2.512892	4.219059	7.565347	6.544179	5.993082	1.242879	1.605014
