32	2	-5.998026	9.429506	5.646141	6.219671	-25.634476	-2.818318	-4.551627	-2.984688	9.429504	5.646133	6.207505	-19.390745	0.869695	4.448553
33	2	-7.401677	6.213375	8.166254	7.820763	-15.157278	-3.182053	-10.701211	7.855118	0.401372	-4.062212	-7.023729	9.513497	7.919025	6.404790
34	2	-12.705591	7.176277	5.807479	7.365907	-11.853993	0.097988	-10.843470	1.216113	6.599593	0.444012	-3.447849	6.496645	7.212123	5.265511
35	2	8.898154	-1.804359	-5.391261	-9.270105	9.961861	6.236583	8.113304	-4.652577	4.450661	5.018387	6.748653	-10.157064	-4.026755	-6.939662
36	2	-7.905566	6.677371	8.846099	6.574471	-15.472086	-3.006512	-10.103324	9.227074	0.442900	-1.382234	-9.320199	7.512319	8.352477	8.109855
38	2	6.360778	3.169760	-6.091482	-11.108243	9.619554	4.762850	7.008428	-10.460898	6.688724	4.344926	6.890596	-14.282378	-7.036861	-4.265494
39	2	6.123487	-1.336853	-8.174587	-8.501176	10.775025	7.307413	6.577506	-7.163729	5.136695	3.314917	7.030180	-7.716518	-4.254023	-8.094130
41	2	-14.023672	5.546348	8.901762	7.875698	-14.036234	-5.716283	-9.680194	3.071593	0.922803	0.962335	-5.013180	9.311731	7.090251	9.052108
43	2	5.738265	1.978307	-6.529213	-6.017514	9.491074	8.493961	7.274500	-8.487056	7.380968	6.115279	7.825206	-16.208802	-3.705341	-7.558640
44	2	-11.259830	6.794103	7.391922	6.219205	-19.198140	-2.508810	-9.124030	5.597016	0.531841	-5.726338	-8.840194	10.773845	6.580770	6.586816
45	2	-9.370595	5.518595	7.477945	6.240080	-9.661392	-4.621203	-13.552640	4.317193	2.410668	-1.556188	-9.882784	11.555356	7.216965	3.735947
47	2	-6.295699	7.531241	2.848000	4.623174	-16.865378	-2.246480	-5.391868	4.499018	3.484264	-9.196441	-9.619566	9.171123	9.315531	7.733029
48	2	-10.087139	6.716417	3.857518	8.045072	-14.608045	-3.578335	-7.668539	7.740093	1.157677	-8.076154	-7.642790	9.350446	6.427778	7.998851
50	2	-10.801783	8.986181	7.147366	6.407721	-19.595807	-3.354611	-8.269645	5.161923	2.749100	-1.648301	-10.338213	8.819516	7.007310	6.827474
51	2	7.185229	0.621710	-7.594605	-8.332242	12.116908	5.737272	4.712413	-9.287510	6.738712	4.400306	6.586463	-10.452823	-5.443431	-6.174453
53	2	-3.982445	8.308734	0.855561	1.298499	-17.365018	-3.195364	-6.633315	3.451906	3.870424	-8.460321	-5.812819	8.788621	6.695220	6.841420
55	2	-7.144545	7.675190	5.832371	6.195960	-20.531711	-3.566875	-10.028944	4.052325	2.407436	-5.846024	-7.291064	5.663915	5.919995	4.934432
56	2	8.465126	1.370649	-7.285835	-10.994427	7.777284	8.129169	7.092249	4.990653	1.459625	-2.125397	-6.734355	-8.258980	2.275777	-4.221453
