28	2	91	-8.484528	-3.066570	0.710723	7.249025	7.348015	3.708547	-1.665375	-1.668282	-7.703812	6.934951	5.651805	1.472731	5.554527	-16.599303	5.778726	3.378659	-3.199149	3.010052	4.998605	8.261601	7.023027	-6.232933	-10.751617	-6.106500	-10.869790	-19.717274	-15.387943	-3.902818	-1.287020	7.455885	-10.329486
28	2	9	-8.484528	-3.066570	0.710723	7.249025	7.348015	3.708547	-1.665375	-1.668282	-7.703812	6.934951	5.651805	1.472731	5.554527	5.016853	0.739061	3.378659	3.096822	7.493059	-3.034687	-15.273604	-10.586428	3.720936	5.133646	6.769947	9.671395	10.138643	9.424697	6.796518	6.694847	1.769583	5.492357
29	3	65	5.114944	6.965946	6.320201	4.837959	4.741868	3.391919	4.943152	0.661488	4.434832	0.683988	5.745533	3.500669	6.841875	7.438100	-1.707044	4.075275	1.689681	5.323767	-0.850789	-17.886049	-14.754244	1.631188	7.139897	5.459632	5.887809	9.473112	11.051270	6.230155	5.589612	2.362876	5.672531
29	3	6	-0.448861	1.182126	1.015079	5.608810	4.820666	3.497634	-0.507605	-2.498037	1.401989	6.956433	6.335500	-2.332996	6.844453	7.438100	-3.128263	4.075275	1.689681	5.323767	-0.850789	-17.886049	-14.754244	1.631188	7.139897	5.459632	5.887809	9.473112	11.051270	6.230155	5.589612	2.362876	5.672531
29	3	29	5.114944	6.965946	6.320201	4.837959	4.741868	3.391919	4.943152	0.661488	4.434832	0.683988	5.745533	3.500669	6.841875	-12.465967	3.746447	4.075275	-3.655904	1.840389	5.907136	11.919102	5.881429	-4.706131	-6.343922	-12.273399	-12.240379	-18.631205	-22.155641	-4.972656	-5.460751	8.705933	-9.709086
30	2	44	-10.487632	1.854020	-0.227392	7.624289	7.086262	6.610929	1.139267	-0.163250	-18.129358	4.942211	7.342524	2.545996	7.569220	6.124158	-7.244745	7.188345	5.382647	7.563120	-0.671221	-26.855448	-19.729285	7.815947	5.993044	7.297297	10.222668	9.604711	10.710436	8.856400	8.560069	4.158944	6.298472
30	2	56	-10.482200	1.854020	-0.227391	7.624289	7.086262	6.610929	1.139267	-0.163250	-18.129357	4.942211	7.342524	2.545996	7.569220	-9.584421	-0.627761	7.188345	-0.333308	3.253754	6.725169	5.335330	0.644584	-3.258824	-6.632439	-8.983887	-7.692823	-15.818430	-24.665243	-0.635858	-0.693792	4.821876	-2.332104
31	2	97	-14.748071	-1.133422	0.968603	5.522268	6.332229	7.923335	3.061513	3.063041	-5.689449	7.044579	7.826325	2.932753	3.923806	-13.947160	4.093873	5.963375	1.522429	-1.649032	5.099964	10.527818	4.407627	-7.705335	-15.274043	-10.121771	-16.377337	-20.730008	-21.577741	-6.110639	-6.684723	7.937084	-8.922063
31	2	3	-14.748071	-1.133422	0.968603	5.522268	6.332229	7.923335	3.061513	3.063041	-5.689449	7.044579	7.826325	2.932753	3.923806	1.968064	-0.323799	5.963375	7.867875	4.641004	3.891195	-5.771373	-9.678852	5.020154	-4.229386	4.936378	4.490728	3.409554	2.118487	5.576583	1.956076	6.254227	3.985634
32	2	87	-14.007913	-0.633976	0.044996	5.613336	6.558513	6.391813	2.434447	0.521786	-3.803452	5.990045	6.978584	1.712179	9.759784	-15.739558	0.270804	6.902804	1.382229	1.183705	6.999147	11.899840	7.076331	-7.022392	-11.084597	-8.128220	-12.058135	-22.431644	-21.652703	-5.949711	-1.896756	6.068484	-8.087791
32	2	13	-14.007913	-0.633976	0.044996	5.613336	6.558513	6.391813	2.434447	0.521786	-3.803452	5.990045	6.978584	1.712179	9.759784	4.532011	-5.845540	6.902804	7.762151	7.159978	-4.857743	-18.594396	-14.673008	5.408288	7.402345	7.893693	10.587267	10.848973	10.169163	5.928547	6.469083	-0.421153	2.210571
33	4	27	-9.546232	0.572693	-0.356245	7.238862	6.283872	6.209749	-0.742225	1.469453	-2.513111	7.468703	6.654949	-1.148865	7.390232	5.326988	-0.822128	3.734550	5.984235	6.240914	0.884288	-15.070745	-5.043680	8.531373	6.214738	7.676975	10.105887	9.285998	9.774732	6.622672	7.093092	6.986138	4.997146
33	4	56	-9.546232	0.572693	-0.356245	7.238862	6.283872	6.209749	-0.742225	1.469453	-2.513112	7.468703	6.654949	-1.148865	7.390232	-12.837726	5.151582	3.734550	-0.395425	0.275260	6.703580	8.590566	8.584959	2.498879	-10.759162	-3.179216	-8.982219	-14.661191	-21.790344	-1.047386	-2.121933	7.621401	-7.429688
33	4	13	5.769125	6.902990	5.636089	3.329828	4.134474	6.209431	5.306512	6.468880	6.651574	-2.193437	4.185469	4.241110	6.709781	-12.837726	8.896012	3.734550	-0.395425	0.275260	6.703580	8.590566	8.584959	2.498879	-10.759162	-3.179216	-8.982219	-14.661191	-21.790344	-1.047386	-2.121933	7.621401	-7.429688
33	4	4	5.769125	6.902990	5.636089	3.329828	4.134474	6.209431	5.306512	6.468880	6.651574	-2.193437	4.185469	4.241110	6.709781	5.326988	2.922302	3.734550	5.984235	6.240914	0.884288	-15.070745	-5.043680	8.531373	6.214738	7.676975	10.105887	9.285998	9.774732	6.622672	7.093092	6.986138	4.997146
34	4	59	-2.397447	2.764750	-2.225458	5.630018	4.703619	6.768515	2.350929	-0.169729	-3.031055	5.537822	5.269093	0.370582	4.560319	-14.767122	6.941884	6.713294	-1.005515	5.273183	2.072102	7.197097	2.588136	-0.697163	-4.146363	-4.802818	-6.410018	-12.967709	-15.031274	-5.666146	-3.954730	8.820999	-12.519101
34	4	37	4.390484	4.755029	-0.232247	1.148928	0.211252	1.802513	3.694181	5.606676	1.821284	-0.775210	3.303440	6.304276	2.152987	-14.767122	7.654106	6.713294	-1.005515	5.273183	2.072102	7.197097	2.588136	-0.697163	-4.146367	-4.802818	-6.410018	-12.967707	-15.031278	-5.666146	-3.954730	8.820999	-12.519101
34	4	2	-2.397447	2.764750	-2.225458	5.630018	4.703619	6.768515	2.350929	-0.169729	-3.031055	5.537822	5.269093	0.370582	4.560319	4.247703	0.492835	6.713294	5.557707	7.385514	-0.173074	-24.719341	-13.551279	6.049728	5.771505	6.178783	10.948961	12.485634	10.183174	6.681633	8.633024	4.456580	2.326586
34	4	2	4.390484	4.755029	-0.232247	1.148928	0.211252	1.802513	3.694181	5.606676	1.821284	-0.775210	3.303440	6.304276	2.152987	4.247703	1.205057	6.713294	5.557707	7.385514	-0.173074	-24.719341	-13.551279	6.049728	5.771505	6.178783	10.948961	12.485634	10.183174	6.681633	8.633024	4.456580	2.326586
35	2	84	-21.339268	2.074648	0.061760	7.082767	6.911599	7.607472	2.900555	1.178507	-10.344459	5.843737	5.465468	6.739662	5.749315	9.043116	-0.492813	7.957588	6.999518	4.890830	0.024980	-18.075542	-17.368184	6.787197	6.358937	8.194516	6.648531	11.720809	12.909063	8.593561	6.163928	0.837108	7.519395
35	2	16	-21.339268	2.074648	0.061760	7.082767	6.911599	7.607472	2.900555	1.178507	-10.344459	5.843737	5.465468	6.739662	5.749315	-14.644247	3.721234	7.957588	1.316434	-1.407693	6.089607	10.637196	4.331512	0.171207	-9.559934	-7.617687	-20.385423	-16.248211	-16.719613	0.916539	-2.439005	6.344770	-6.288415
36	3	49	-16.779973	-0.056854	-3.125561	7.018893	4.718403	7.255888	0.827278	1.114041	-6.917608	4.254498	4.971791	0.986830	7.260315	5.236012	-1.073658	8.437443	6.184781	7.001656	-7.559242	-19.424381	-10.994775	4.650887	7.163243	4.309152	10.066550	7.755311	11.709804	6.566893	6.532163	0.931585	9.304804
36	3	47	-16.779973	-0.056854	-3.125561	7.018893	4.718403	7.255888	0.827278	1.114041	-6.917608	4.254498	4.971791	0.986830	7.260315	-9.162927	3.661018	8.437443	0.160634	2.542210	3.879993	8.836562	6.098448	-4.208144	-8.230044	-8.831426	-8.058609	-21.962014	-20.871134	-1.093830	-3.735035	6.033128	-2.718418
36	3	4	-16.779973	-0.056854	-3.125561	7.018893	4.718403	7.255888	0.827278	1.114041	-6.917608	4.254498	4.971791	0.986830	7.260315	-3.688936	3.661018	8.437443	1.504189	6.002490	2.349937	-10.582028	-4.536520	-2.762801	4.439168	4.217673	4.837932	7.384989	10.787827	6.566417	6.532134	0.931602	3.036438
37	2	64	-9.477952	-0.221202	-0.050688	6.252439	7.229785	7.005676	1.900519	1.354392	-11.080967	6.817227	6.465632	2.135321	6.424726	-12.281496	6.651173	4.548962	-3.927801	1.990757	7.056913	7.936927	8.943780	-4.726258	-10.117728	-10.310787	-15.835902	-19.373341	-16.411537	-7.774860	-5.693078	2.885037	-4.625294
37	2	36	7.267469	5.702781	3.779254	1.536707	5.184995	5.380326	6.238639	6.564819	-0.722493	-4.995700	2.712343	5.696901	4.911643	-12.281496	7.665221	4.548962	-3.927801	1.990757	7.056913	7.936927	8.943780	-4.726258	-10.117728	-10.310787	-15.835902	-19.373062	-16.411537	-7.774860	-5.693078	2.885037	-4.625294
38	4	11	-4.508719	-0.067652	-4.089958	6.376458	7.474392	3.637812	1.481333	-2.555984	-12.575520	8.141644	6.390464	1.048088	4.037257	-7.909591	1.728629	6.275833	1.375645	4.632039	3.078512	9.384948	4.839449	-2.214215	-9.923590	-5.509766	-7.976380	-20.465104	-18.533949	-6.684955	-1.388947	4.181187	-8.995715
38	4	34	2.942155	5.906594	1.552295	6.375331	7.474385	3.637812	6.101069	3.175654	-6.307706	5.226958	6.389457	6.987379	-1.299086	6.629524	-1.785208	6.275833	5.951936	9.169430	-6.694275	-21.422727	-11.477224	4.704799	3.538065	5.918249	10.836124	6.671171	9.339606	5.130481	4.960248	2.626750	2.232430
38	4	7	-4.508719	-0.067652	-4.089958	6.376458	7.474392	3.637812	1.481333	-2.555984	-12.575520	8.141644	6.390464	1.048088	4.037257	6.629524	-1.787841	6.275833	5.951936	9.169430	-6.694275	-21.422727	-11.477224	4.704799	3.538065	5.918249	10.836124	6.671171	9.339606	5.130481	4.960248	2.626750	2.232430
38	4	48	2.942155	5.906594	1.552295	6.375331	7.474385	3.637812	6.101069	3.175654	-6.307706	5.226958	6.389457	6.987379	-1.299086	-7.909591	1.731262	6.275833	1.375645	4.632039	3.078512	9.384948	4.839449	-2.214215	-9.923590	-5.509766	-7.976380	-20.465104	-18.533949	-6.684955	-1.388947	4.181187	-8.995715
39	4	14	9.013186	5.608131	9.163954	1.488202	0.854864	3.129590	9.146853	9.326152	6.825277	-4.744463	-0.369366	5.919193	6.472086	5.706060	0.938448	7.542582	5.324743	6.393234	-4.371921	-22.520215	-16.434928	7.601266	7.798742	6.653270	11.494896	10.613459	11.767220	5.301930	6.290531	1.838001	3.797771
39	4	77	9.013186	5.608131	9.163954	1.488202	0.854864	3.129590	9.146853	9.326152	6.825277	-4.744463	-0.369366	5.919193	6.472086	-17.564618	7.067778	7.542582	0.233771	1.046094	5.214500	10.221938	5.642238	0.781240	-10.107647	-8.330465	-13.794064	-18.962244	-21.733870	-5.915844	-2.848305	7.945402	-11.888149
39	4	8	-0.482220	2.176989	2.814550	5.964459	2.322255	5.299755	3.681194	2.919575	-5.355492	6.505656	4.122205	-0.105848	7.390512	-17.564618	6.405896	7.542582	0.233771	1.046094	5.214500	10.221938	5.642238	0.781240	-10.107647	-8.330465	-13.794064	-18.962244	-21.733870	-5.915844	-2.848305	7.945402	-11.888149
39	4	1	-0.482220	2.176989	2.814549	5.964459	2.322255	5.299755	3.681194	2.919575	-5.355492	6.505656	4.122205	-0.105848	7.390512	5.706060	0.276566	7.542582	5.324743	6.393234	-4.371921	-22.520215	-16.434928	7.601266	7.798742	6.653270	11.494896	10.613459	11.767220	5.301930	6.290531	1.838001	3.797771
40	2	38	-10.889270	3.410737	0.089122	5.338583	6.273765	8.091882	-0.361516	0.912207	-14.103446	8.660406	5.580392	0.543185	6.004545	8.058319	-0.465007	6.294505	5.921575	5.379634	1.934445	-11.058665	-6.791750	6.721745	7.036461	3.861700	8.155237	8.444006	9.256884	5.568696	7.571524	-0.954904	8.033396
40	2	62	-10.889270	3.410737	0.089122	5.338583	6.273765	8.091882	-0.361516	0.912207	-14.103446	8.660406	5.580392	0.543185	6.004545	-10.079950	5.754445	6.294505	-0.655492	-0.887886	4.495811	8.391242	3.873391	-0.627096	-4.449276	-11.000615	-14.591774	-19.392042	-21.571535	-5.970773	-2.671241	3.553912	-1.723557
41	3	78	-8.220955	3.021142	1.892242	7.334627	7.474923	5.632904	0.188559	3.784561	-17.211890	4.769856	7.673880	1.138398	6.368892	6.385945	-3.940591	7.482329	7.901679	6.572857	3.589835	-21.092499	-9.858227	8.696493	2.256730	2.342574	2.641223	6.773688	8.592719	6.202272	6.905022	1.428488	5.024996
41	3	20	-8.220955	3.021142	1.892242	7.334627	7.474923	5.632904	0.188559	3.784561	-17.211890	4.769856	7.673880	1.138398	6.368892	-9.589494	2.335917	7.482329	2.096216	-0.010226	8.700598	8.277892	6.870312	-1.947780	-13.241433	-9.783584	-14.663691	-21.680662	-19.906569	-1.457488	-3.997870	4.767454	-7.082829
41	3	2	-8.220955	3.021142	1.892242	7.334627	7.474923	5.632904	0.188559	3.784561	-17.211890	4.769856	7.673880	1.138398	6.368892	-0.777032	2.154884	7.482329	5.398929	6.545369	5.636667	1.859472	-0.159496	8.024598	-10.516315	-4.108499	-4.577902	-13.798888	-14.512666	-1.457488	-3.997870	4.767454	-4.024791
42	1	100	8.358643	6.560327	7.086175	3.142853	5.005250	3.922989	6.970469	6.798038	4.780323	-1.620647	4.707516	6.115852	1.411999	-15.328365	6.436442	5.974407	-5.103356	4.654536	5.274668	10.833449	5.728402	-6.658001	-8.761394	-12.114669	-19.249682	-18.357104	-18.546492	-4.747445	-0.323335	7.542421	-7.627694
43	4	58	9.478936	6.290577	5.887365	4.031833	0.652222	3.747611	8.075768	4.139517	5.605754	2.109292	1.817646	4.802940	4.919180	-13.137893	0.662158	7.110986	-1.208298	-0.270196	7.710207	9.879857	6.683480	-3.301223	-11.375597	-8.480426	-14.102137	-23.600756	-18.465779	-6.812210	-5.191127	1.803774	-3.632822
43	4	27	9.478936	6.290577	5.887365	4.031833	0.652222	3.747611	8.075768	4.139517	5.605754	2.109292	1.817646	4.802940	4.919180	6.144459	-4.247445	7.110986	5.100676	5.988640	1.104536	-19.048142	-8.714135	6.430630	6.436238	9.337592	7.970720	10.458308	9.810283	5.658979	7.166442	-4.211769	6.367239
43	4	12	-7.177153	-0.206348	1.922594	5.920384	6.970464	8.201173	3.765147	-2.210692	-9.760477	5.425132	4.690758	-0.817623	6.434560	-13.137893	0.618369	7.110986	-1.208298	-0.270196	7.710207	9.879857	6.683480	-3.301223	-11.375597	-8.479098	-14.102137	-23.600613	-18.465699	-6.812210	-5.191127	1.803774	-3.632822
43	4	3	-7.177153	-0.206348	1.922594	5.920384	6.970464	8.201173	3.765147	-2.210692	-9.760477	5.425132	4.690758	-0.817623	6.434560	6.144459	-4.291234	7.110986	5.100676	5.988640	1.104536	-19.048142	-8.714135	6.430630	6.436238	9.337592	7.970720	10.458308	9.810283	5.658979	7.166442	-4.211769	6.367239
44	1	100	-15.989347	2.189097	4.093742	6.514431	8.495209	7.675943	0.081251	2.389959	-4.458721	5.693943	5.803190	2.790788	7.078792	-9.987875	1.341152	4.241184	-6.148973	3.211899	5.623210	9.741779	3.816163	-4.152857	-9.402490	-10.197111	-15.283419	-24.965773	-23.760946	-4.045988	-4.682523	7.087344	-9.708732
45	1	100	-6.475440	3.039630	0.099692	7.233669	6.685503	6.332163	0.195784	1.730826	-8.440957	6.506591	7.039404	0.449945	6.869234	-6.732574	2.332591	3.686689	-6.047797	-3.039790	7.263242	11.190981	4.192868	-8.862628	-9.614535	-4.617010	-15.569221	-26.818409	-18.880608	-8.310182	-3.023523	5.511547	-11.428710
46	2	20	-8.759505	2.068119	2.070371	6.505671	7.982739	6.994295	6.332746	-1.633674	-12.150737	7.448934	4.962193	1.816788	6.363058	4.919062	-2.262325	2.284628	2.406736	6.929042	0.427185	-10.535576	-4.839586	2.006957	6.863588	5.811422	7.045507	9.791884	10.399058	2.105050	6.252081	0.343128	3.929064
46	2	80	-8.759505	2.068119	2.070371	6.505671	7.982739	6.994295	6.332746	-1.633674	-12.150737	7.448934	4.962193	1.816788	6.363058	-9.797926	3.269267	2.284628	-2.567262	1.814433	6.771543	12.928170	6.781259	-7.453993	-6.655083	-12.138273	-20.603692	-20.466581	-15.633484	-5.870290	-6.191933	2.972873	-6.290341
47	2	81	2.691505	4.609504	6.565894	5.984539	3.169494	7.306264	7.632394	4.102064	0.271390	4.814139	6.086222	8.660894	-2.919576	-13.936764	4.129940	6.449928	2.582464	1.966605	4.554432	11.218020	6.916556	-2.210977	-13.837444	-9.665887	-11.569244	-16.609599	-18.968588	-6.190349	-3.783533	8.326607	-7.219805
47	2	19	2.691504	4.609504	6.565894	5.984539	3.169494	7.306264	7.632394	4.102064	0.271390	4.814139	6.086222	8.660894	-2.919576	1.964357	-1.240583	6.449928	7.011143	6.197928	-0.712502	-16.518261	-9.250186	6.791903	2.737517	7.402406	9.481177	10.418782	9.424994	5.139138	7.372553	2.072289	6.842814
48	2	14	-13.995325	2.771286	1.582681	6.556674	6.538075	8.627348	1.715879	1.696214	-7.828270	6.598557	7.277950	0.000004	6.375333	4.787031	-1.307114	5.384819	5.081272	6.525501	-0.193696	-11.808382	-7.817174	1.186620	7.022126	2.255647	6.372237	4.009706	9.125172	7.874031	3.839234	5.618267	1.965881
48	2	86	-13.841246	2.771287	1.582682	6.556674	6.538075	8.627348	1.715879	1.696214	-7.828269	6.598557	7.277950	0.000004	6.375333	-9.026007	4.654962	5.384819	-1.376406	0.861512	6.859575	8.682451	8.021337	-10.802306	-10.010301	-15.391571	-14.540422	-31.538487	-18.527902	0.286740	-5.128741	6.030406	-10.517584
49	3	93	10.747354	4.527193	6.589534	-1.829791	-0.984549	1.829385	6.236856	5.685106	6.017694	-1.909663	2.818165	6.605684	1.492803	6.866457	0.972932	5.652622	5.924381	6.907822	-2.928555	-26.182389	-16.850113	6.728586	6.762103	8.463804	8.473326	8.894157	9.267171	5.129465	5.626974	4.546583	5.146826
49	3	6	10.747354	4.527193	6.589534	-1.829791	-0.984549	1.829385	6.236856	5.685106	6.017694	-1.909663	2.818165	6.605684	1.492803	-6.925274	7.212524	5.652622	0.617468	2.794784	3.963599	9.166691	3.746476	-1.531633	-5.122501	-1.737681	-11.775281	-19.542422	-18.549899	-7.105612	-4.009570	7.984959	-8.784472
49	3	1	10.747354	4.527193	6.589534	-1.829791	-0.984549	1.829385	6.236856	5.685106	6.017694	-1.909663	2.818165	6.605684	1.492803	-4.616523	7.212524	5.652622	0.617471	2.796500	3.963477	-4.164292	0.333935	-1.531627	3.247351	6.098054	-5.341019	-9.280367	-0.582952	-2.007478	1.220130	6.122140	-7.383494
50	1	100	9.693453	7.480985	3.378613	0.414223	-0.048701	-3.642411	8.462269	9.682159	0.508125	-8.273236	0.328035	6.600000	-0.177831	-7.852192	6.537856	4.837717	-3.353479	0.342387	8.399068	10.452965	6.017497	-4.722801	-11.735432	-8.184963	-20.772713	-21.755442	-14.942457	-8.946865	-7.790706	6.283376	-9.129138
51	4	76	-4.508330	-3.737120	0.482902	9.094754	5.937473	4.307125	-2.531356	-0.068801	-7.952277	8.065099	7.016571	2.317476	5.302199	6.659452	-2.541688	6.507846	8.437650	6.121243	-5.323820	-22.045396	-16.002277	7.238112	5.148080	6.722713	10.558769	9.452841	12.260738	7.320214	7.494996	1.767671	6.114968
51	4	21	-4.508330	-3.737120	0.482902	9.094754	5.937473	4.307125	-2.531356	-0.068801	-7.952277	8.065099	7.016571	2.317476	5.302199	-13.641498	1.971876	6.507846	1.932332	-0.136780	3.403040	8.602395	6.187185	-1.926309	-11.116740	-6.805532	-11.187103	-21.456886	-18.261798	-2.966428	-4.710098	4.402256	-4.262796
51	4	2	3.126574	2.279404	0.482931	3.063097	0.048573	1.582857	3.948222	5.381513	-0.370315	-0.451660	1.766721	8.020103	-0.587763	6.659452	1.596813	6.507846	8.437650	6.121243	-5.323820	-22.045396	-16.002277	7.238112	5.148080	6.722713	10.558769	9.452841	12.260738	7.320214	7.494996	1.767671	6.114968
51	4	1	3.126574	2.279404	0.482931	3.063098	0.048573	1.582857	3.948222	5.381513	-0.370315	-0.451660	1.766721	8.020103	-0.587763	-13.641498	6.110377	6.507846	1.932332	-0.136780	3.403040	8.602395	6.187185	-1.926309	-11.116740	-6.805532	-11.187103	-21.456886	-18.265609	-2.966428	-4.710105	4.402256	-4.262796
52	2	96	11.349470	7.062896	6.572333	4.571470	9.367024	2.421174	7.072635	7.269468	4.549118	-0.276509	5.600182	7.417759	2.152331	-18.235841	-0.613911	9.370533	2.178152	-3.515598	6.961863	10.608513	6.596596	0.323012	-7.498950	-6.518888	-12.818074	-22.034186	-20.859325	-5.111414	-1.371514	4.089534	-7.473724
52	2	4	11.349470	7.062896	6.572333	4.571470	9.367024	2.421174	7.072635	7.269468	4.549118	-0.276509	5.600182	7.417759	2.152331	2.251839	-3.203145	9.370533	8.481056	2.393421	1.143490	-21.957903	-8.890682	5.893932	7.461372	8.219399	7.003418	11.501212	9.231682	6.234974	8.192629	-1.248211	4.878482
53	4	80	7.875603	8.022901	6.794686	6.359256	3.186000	5.949007	6.055891	2.085478	-3.493628	0.913684	1.903441	8.430473	1.561295	8.038688	4.393576	6.446394	6.219830	8.179646	-6.498906	-20.366718	-9.962340	4.772877	4.371371	2.867885	7.003348	9.712870	5.824018	6.027384	7.541094	-0.662416	5.320277
53	4	11	7.875603	8.022901	6.794686	6.359256	3.186000	5.949007	6.055891	2.085478	-3.493628	0.913684	1.903441	8.430473	1.561295	-8.118656	5.569446	6.446394	0.753570	4.302173	6.004482	10.235651	6.443183	0.522035	-12.727253	-12.814625	-13.206264	-7.576577	-28.764010	-6.368856	-0.537196	4.719136	-5.330322
53	4	1	-2.425195	1.647371	1.982209	6.359274	3.186000	5.949007	0.848686	-0.859485	-6.134338	6.402613	1.903441	1.847196	8.062252	-8.118656	5.569438	6.446394	0.753570	4.302173	6.004482	10.235651	6.443183	0.522035	-12.727253	-12.814625	-13.206264	-7.576577	-28.764010	-6.368856	-0.537196	4.719136	-5.330322
53	4	8	-2.425195	1.647371	1.982209	6.359274	3.186000	5.949007	0.848686	-0.859485	-6.134338	6.402613	1.903441	1.847196	8.062252	8.038688	4.393567	6.446394	6.219830	8.179646	-6.498906	-20.366718	-9.962340	4.772877	4.371371	2.867885	7.003348	9.712870	5.824018	6.027384	7.541094	-0.662416	5.320277
54	2	89	-7.482508	2.886934	0.890242	7.263520	7.252283	6.397022	4.066444	0.891319	-12.568293	6.373031	5.447413	2.205330	2.103029	-13.336058	5.205357	5.968069	-4.020766	0.777792	5.250250	9.605353	6.861128	-5.784502	-10.680238	-11.416712	-10.951087	-15.778925	-23.920413	-6.591515	-4.972518	7.661192	-8.935224
54	2	11	-7.482508	2.886935	0.890242	7.263520	7.252283	6.397022	4.066444	0.891319	-12.568293	6.373031	5.447413	2.205330	2.103029	0.647452	3.852904	5.968069	1.608989	6.553501	-0.699889	-13.460665	-9.000717	0.511188	6.312696	4.566955	9.412664	9.233686	10.665197	5.510551	7.120387	4.003866	4.326399
55	6	27	-11.151408	2.235438	-1.541159	6.199740	6.193704	7.073224	2.773336	2.660497	-6.304723	8.798352	6.628665	1.535723	7.045285	-5.309476	3.653700	6.554977	0.772679	-1.199222	3.479302	-6.922952	-0.644932	-1.823518	1.531187	4.394315	-6.186280	5.057815	1.869411	6.072626	7.721196	0.438150	0.701275
55	6	14	8.094894	8.368277	4.364460	1.842807	1.665416	3.833615	6.543125	7.320010	2.625127	-1.066238	0.471494	7.064905	4.521571	5.568480	0.485917	6.554977	3.394177	5.351953	-2.602244	-24.307514	-16.341174	6.104756	6.851138	8.313266	3.553868	10.965127	10.581477	6.083043	7.723115	0.438150	6.831522
55	6	47	-11.151408	2.235437	-1.541159	6.199740	6.193704	7.073224	2.773336	2.660497	-6.304723	8.798352	6.628665	1.535723	7.045285	5.568480	-1.491129	6.554977	3.394177	5.351953	-2.602244	-24.307514	-16.341174	6.104756	6.851138	8.313266	3.553867	10.965127	10.581477	6.083043	7.723115	0.438150	6.831522
55	6	7	8.094894	8.368277	4.364460	1.842807	1.665416	3.833615	6.543125	7.320010	2.625127	-1.066238	0.471494	7.064905	4.521571	-5.309476	5.630746	6.554977	0.772679	-1.199222	3.479302	-6.922952	-0.644932	-1.823518	1.531187	4.394315	-6.186280	5.057815	1.869411	6.072626	7.721196	0.438150	0.701275
55	6	3	8.094894	8.368277	4.364460	1.842807	1.665416	3.833615	6.543125	7.320010	2.625127	-1.066238	0.471494	7.064905	4.521571	-7.613417	5.630761	6.554977	0.772679	-1.199727	3.479302	4.126881	5.489223	-3.410620	-7.449943	-4.616579	-15.922308	-19.766279	-15.976598	-4.754792	-2.703252	6.223604	-7.770168
55	6	2	-11.151408	2.235438	-1.541159	6.199740	6.193704	7.073224	2.773336	2.660497	-6.304723	8.798352	6.628665	1.535723	7.045285	-7.613417	3.653715	6.554977	0.772679	-1.199727	3.479302	4.126881	5.489223	-3.410620	-7.449943	-4.616579	-15.922308	-19.766279	-15.976598	-4.754792	-2.703252	6.223604	-7.770168
56	2	64	-1.785508	-1.243136	0.738832	3.785863	3.196931	5.002897	6.329466	4.986984	3.129581	4.133096	1.047104	3.485942	5.054311	-11.051707	5.966797	8.423620	-0.644685	4.715615	6.145213	8.869031	6.662419	-4.861156	-9.981575	-11.376527	-10.514639	-12.835320	-25.552280	-4.463054	-4.672686	6.390174	-10.065071
56	2	36	-1.785508	-1.243136	0.738832	3.785863	3.196931	5.002897	6.329466	4.986984	3.129581	4.133096	1.047104	3.485942	5.054311	4.823496	0.596366	8.423620	5.574252	7.040223	-1.102094	-26.085002	-14.944497	6.490055	6.111598	6.054089	8.223236	9.129014	10.105923	7.310707	7.336520	2.817088	4.748657
57	2	91	-8.805141	0.080730	-0.511053	6.529927	2.668306	3.359245	1.224540	1.270617	-0.745530	4.419354	3.583651	1.595719	2.025718	-14.523276	0.523177	5.502505	-3.808314	1.905186	5.725681	12.026426	9.281866	-3.071344	-7.971550	-9.739766	-11.736596	-18.205228	-20.564890	-1.998657	-4.804339	8.285125	-4.419987
57	2	9	3.324034	4.887430	5.737444	2.522298	2.484549	3.357842	7.462506	6.792514	5.961719	-2.871299	-2.514905	7.819217	0.036716	-14.523276	5.587717	5.502505	-3.808314	1.905186	5.725681	12.026426	9.281866	-3.071344	-7.971550	-9.739766	-11.736596	-18.205228	-20.564890	-1.998657	-4.804339	8.285125	-4.419987
58	2	92	-1.343514	-6.080967	-3.864177	2.044291	6.704748	6.729678	3.340429	0.996617	-10.837394	3.572623	2.194412	3.606270	5.659519	4.342953	0.391695	6.963827	5.340491	4.530646	3.133004	-17.590790	-12.253904	9.332427	5.486745	1.481023	8.654660	6.521387	9.841722	2.133360	3.270915	6.467793	-1.283792
58	2	8	-1.343514	-6.080967	-3.864177	2.044291	6.704748	6.729678	3.340429	0.996617	-10.837394	3.572623	2.194412	3.606270	5.659519	-2.935562	6.468692	6.963827	2.620422	-2.065409	8.567675	10.295050	5.876572	1.182776	-9.236795	-8.358560	-13.680288	-23.086095	-23.861436	-9.853813	-9.495088	6.858249	-8.898745
59	2	73	-14.616655	0.353274	1.693408	7.044305	8.141631	8.372745	-0.029089	-0.897675	-12.669713	6.281154	7.426339	0.202240	4.398227	5.953181	-3.226189	6.762900	4.919378	8.061781	-1.438903	-14.282256	-15.364072	7.708277	6.348771	7.070392	9.532728	9.986432	10.392606	5.170433	6.187814	4.440928	5.541594
