78	2	6.166068	6.274966	7.342719	-2.053889	7.211603	6.003842	7.791320	6.179359	1.209453	1.136118	1.393619	6.962045	3.881999	-8.568916	3.653200	5.126508	3.696044	1.369829	3.281987	12.183569	7.301231	1.706580	-1.672292	-7.916915	-13.138453	-11.065882	-20.993811	0.185348	-4.362700	4.878869	-8.747379	6.166068	6.274966	7.342719	-2.053889	7.211603	6.003842	7.791320	6.179359	1.209453	1.136118	1.393619	6.962045	3.881999	5.627057	-0.535412	5.126508	7.067030	7.152342	-6.146798	-14.106160	-16.426849	6.794579	6.513690	6.145347	10.617028	7.381467	10.799371	6.835342	6.065929	-0.853401	4.997997
80	2	8.832050	7.345886	5.426475	1.166458	0.113185	1.809141	4.866933	6.415681	6.761853	-3.351430	0.414254	7.200806	1.567710	-16.542414	5.018573	2.902848	-6.228402	1.505559	4.306119	7.400089	7.625930	-4.476542	-3.251687	-6.766224	-11.514936	-14.872103	-24.694169	-3.273207	-3.110009	7.745165	-8.309290	-9.935998	0.752213	-0.542904	6.687508	5.934205	6.228744	-1.383248	3.990250	-6.911732	6.850108	6.026813	1.245019	7.413246	-16.542414	2.556452	2.902848	-6.228402	1.505559	4.306119	7.400089	7.625930	-4.476542	-3.251690	-6.766224	-11.514936	-14.872103	-24.694169	-3.273207	-3.110009	7.745165	-8.308559
85	2	-14.453345	1.702427	0.330239	5.997882	5.778721	6.760093	1.859986	2.772148	-6.883454	6.643242	9.243495	-0.448456	3.939638	8.273271	3.944348	6.925965	6.922480	7.026724	1.080750	-20.970051	-9.215348	5.571702	6.496600	6.283517	11.529471	8.633447	9.525088	7.770377	7.875456	-1.066676	6.642917	-14.453345	1.702427	0.330239	5.997882	5.778721	6.760093	1.859986	2.772148	-6.883454	6.643242	9.243495	-0.448456	3.939638	-10.714786	6.641229	6.925965	1.383937	3.643234	7.700678	9.981666	6.881013	-6.845897	-9.819905	-11.675017	-6.456717	-21.744421	-24.480332	-4.881711	-1.424421	5.168986	-3.751090
86	2	4.618941	6.716333	6.185958	-1.271073	7.296590	7.611826	5.933795	7.221828	-1.955463	-1.808742	-2.347822	6.008592	6.079552	4.186109	2.612829	6.277669	6.637651	5.937635	-1.160177	-26.823245	-15.756945	6.633791	6.831290	6.207327	11.283767	11.201837	9.645936	6.365411	4.936328	1.498577	6.408089	4.618941	6.716333	6.185958	-1.271073	7.296590	7.611826	5.933795	7.221828	-1.955463	-1.808742	-2.347822	6.008592	6.079552	-13.424564	7.791695	6.277669	1.661214	-0.040104	6.779326	8.892427	7.180783	-1.194243	-8.412712	-9.402637	-12.559461	-19.696431	-23.464164	-6.159729	-6.535722	5.841085	-10.768559
87	2	8.233312	7.631615	7.892605	0.665144	0.600604	0.441585	7.091483	7.099450	7.707265	-2.019685	3.758915	8.413553	2.372080	-11.249284	7.956447	6.078974	0.336264	-1.145720	8.288833	11.667659	5.962853	-3.122635	-7.256273	-7.139368	-17.497219	-19.869186	-19.593021	-2.980663	-0.319186	2.963984	-5.023382	8.233312	7.631615	7.892605	0.665144	0.600604	0.441585	7.091483	7.099450	7.707265	-2.019685	3.758915	8.413553	2.372080	5.911101	2.142506	6.078974	3.347680	4.393865	5.586007	-8.074076	-6.876727	5.565288	5.076163	0.508020	3.500273	4.803039	7.056427	5.203103	8.236933	-3.167571	6.988848
90	2	4.438007	3.679045	3.626506	0.719465	-1.456650	1.995664	6.625461	6.014649	2.619398	-1.379568	0.793342	7.199968	2.830160	-17.414835	5.295734	6.385207	-4.707932	-2.519989	6.110674	10.851043	5.375695	-6.277134	-3.739317	-10.520492	-13.962404	-21.669973	-16.401500	-5.504642	-3.409781	2.312828	-3.858627	-1.813791	1.373276	2.658501	6.470440	4.863668	4.150768	0.819085	1.486807	-9.836046	6.871292	7.338393	5.164090	6.642516	-17.414835	2.421357	6.385207	-4.707932	-2.519989	6.110674	10.851043	5.375695	-6.277134	-3.739317	-10.520492	-13.962404	-21.664954	-16.401500	-5.504642	-3.409781	2.312828	-3.858627
91	2	6.067012	6.373265	4.938247	0.343000	1.353861	0.727115	6.469811	4.805692	5.328569	-2.985043	-2.389972	6.933234	1.355142	6.681485	5.319842	7.527517	7.036302	8.419746	-0.905461	-20.613257	-14.682473	7.534335	8.163611	6.848260	8.581427	10.866696	5.802371	6.352981	7.027607	5.430448	4.703933	6.067012	6.373265	4.938247	0.343000	1.353861	0.727115	6.469811	4.805692	5.328569	-2.985043	-2.389972	6.933234	1.355142	-6.548895	7.975385	7.527517	4.645748	1.877544	8.718653	10.233984	6.286581	1.091109	-7.083988	-8.695751	-13.801367	-24.452606	-22.468420	-5.814291	-2.115282	8.305979	-6.141171
94	2	8.500175	8.851296	7.414219	4.581497	1.149137	-0.501480	8.549042	5.218973	4.173709	3.440933	4.554696	8.361354	3.196818	-9.318221	8.340696	8.453464	3.450650	1.825426	5.661001	9.201647	7.700223	-5.083011	-12.206019	-6.321828	-12.407509	-21.907383	-23.828880	-6.577475	-2.837666	6.167505	-9.442429	8.500175	8.851296	7.414219	4.581497	1.149137	-0.501480	8.549042	5.218973	4.173709	3.440933	4.554696	8.361354	3.196818	7.893663	2.670689	8.453464	6.234745	7.997826	-6.722268	-17.832362	-15.463768	3.370236	4.030067	5.078690	10.659381	9.034995	9.801336	5.993300	6.577749	1.620560	6.982236
95	2	-13.584572	1.395733	-2.212431	6.504468	8.750171	6.757176	2.200203	0.054691	-10.530956	9.415844	7.495752	-0.715351	7.297421	-7.228053	2.427473	9.096761	4.022538	1.535891	4.146599	9.649466	6.333458	0.954166	-7.514592	-6.580149	-11.906431	-22.397482	-15.770791	-3.250912	-7.152328	8.199164	-10.781764	-13.584572	1.395733	-2.212431	6.504468	8.750171	6.757176	2.200203	0.054691	-10.530956	9.415844	7.495752	-0.715351	7.297421	5.059990	-3.632821	9.096761	8.158032	6.754037	-8.882689	-14.275236	-12.428762	5.579080	6.772110	8.657119	8.583287	9.346518	11.023970	7.596368	5.253713	5.000205	4.220892
96	2	4.454563	6.256010	6.703132	4.113281	5.862483	6.688775	4.569520	6.473219	-0.772278	-0.783150	4.373728	5.798351	2.065303	-17.176963	5.823833	5.873652	-1.378874	1.855687	6.602185	13.042449	3.290084	-5.787538	-5.518594	-9.427934	-14.415664	-18.895875	-19.837828	-3.734373	-4.445305	5.279874	-1.616817	-7.808899	-0.337098	2.363935	7.275129	5.862794	6.688923	-1.062433	0.803388	-3.134630	5.625136	6.382120	-0.268683	6.701705	-17.176963	1.351015	5.873652	-1.378874	1.855687	6.602185	13.042449	3.290084	-5.787538	-5.518594	-9.427934	-14.415664	-18.895875	-19.837828	-3.734373	-4.445305	5.279874	-1.616817
97	2	5.991138	7.132402	7.707360	1.126113	0.474878	0.766941	6.075669	8.002621	5.922203	-3.669090	4.428614	5.602114	3.783214	-12.993736	5.805073	7.162050	0.346335	1.363872	1.939384	9.071404	5.067554	-5.696943	-7.384941	-3.377463	-9.906977	-19.745511	-10.075437	-3.542160	-3.010915	7.811555	-8.299196	5.991138	7.132402	7.707360	1.126113	0.474877	0.766941	6.075669	8.002621	5.922203	-3.669090	4.428613	5.602114	3.783214	5.579106	0.522777	7.162050	6.787343	6.278285	-2.645449	-16.826529	-14.388261	6.338650	6.827826	6.693293	7.666970	7.681351	12.599768	7.062797	7.006046	2.297868	7.227213
100	2	9.527041	7.563295	9.132371	-1.044317	-3.004166	0.918863	6.906463	6.613127	6.045505	-5.400780	2.280559	4.856615	7.679770	-13.962355	6.898247	6.244384	1.346300	3.171203	7.695804	7.859304	2.692973	-4.590174	-7.611922	-12.370330	-17.150083	-22.561224	-18.731023	-5.064962	-3.692271	9.172149	-11.393506	-2.182418	1.635830	2.587316	5.403809	3.368247	0.993451	1.582264	0.435575	2.899914	5.651456	8.440577	3.277196	7.915023	-13.962355	6.623026	6.244384	1.346300	3.171203	7.695804	7.859304	2.692973	-4.590174	-7.611922	-12.370330	-17.150083	-22.561226	-18.731023	-5.064962	-3.692271	9.172149	-11.393506
