53	2	5.005167	4.201357	2.684103	2.389235	0.388589	1.801419	7.120744	7.943027	-1.813774	-5.007217	1.793248	5.260177	6.656099	-17.399581	9.126987	8.217381	-3.376247	-6.914009	-6.075825	10.361141	7.754736	5.513732	5.536251	-3.213488	1.629502	4.981489	10.574329	8.826420	-3.956606	-8.808088	-9.299367	-14.656612	-18.266550	-23.865512	-7.517697	-3.096748	7.043330	-6.718809	-7.887282	0.216682	1.195193	7.130989	6.366050	7.159659	1.103472	2.096142	-13.900805	6.833817	6.718867	0.444780	7.214349	-17.399581	4.188044	8.217377	-3.376247	-6.913616	-6.075811	3.676128	2.619901	4.313943	5.536251	-3.213488	1.629502	4.982279	10.574329	8.826422	-3.956606	-8.808088	-9.299368	-14.656746	-18.266550	-23.865564	-7.517697	-3.096676	7.043330	-6.718809
54	2	6.785117	6.921580	4.554846	-0.841179	-1.805788	0.867826	6.623880	7.129587	6.278113	-4.498866	2.125052	7.458141	3.260645	-14.866899	6.544280	5.562436	2.649299	1.874300	-7.609917	4.155911	8.613114	6.167330	8.004800	3.353963	-0.026576	4.343833	8.498898	6.073689	-1.149157	-7.750398	-9.577444	-7.622477	-21.300627	-12.344226	-7.073003	-4.336980	7.346049	-10.788765	6.785117	6.921580	4.554846	-0.841179	-1.805788	0.867826	6.623880	7.129587	6.278113	-4.498866	2.125052	7.458141	3.260645	-14.866899	6.544280	-6.391363	8.232293	8.467418	5.567972	-15.440135	1.799797	-8.548815	8.004800	3.353963	-0.026576	9.067616	8.498902	6.074049	-1.149157	-10.468862	-9.577448	-7.622481	-21.412194	-13.224499	-7.073003	-4.343825	7.346049	-10.788765
58	2	-5.513778	0.867844	2.501721	3.060189	7.219508	6.040390	-1.602422	4.073762	-3.253270	0.601566	4.960005	1.760711	7.032578	2.420052	3.601487	-12.065362	0.615447	3.027261	0.570485	-14.842715	-7.039301	-10.371333	5.327889	5.441127	8.894263	0.692469	-18.854993	-8.070683	9.407498	2.519643	8.197294	9.735372	6.368303	8.590504	7.609036	1.508652	3.828125	8.074843	-5.513778	0.867844	2.501721	3.060189	7.219508	6.040390	-1.602422	4.073762	-3.253270	0.601566	4.960005	1.760711	7.032578	-10.175231	7.362475	-9.274560	4.843849	6.625810	5.113868	-21.768542	-7.566071	-12.439455	5.327889	1.748641	6.402215	3.759435	9.858621	3.614490	0.946086	-7.808465	-1.163081	-10.023906	-21.990976	-18.525735	-1.853895	-11.037131	4.944664	-1.934358
74	2	-11.648198	3.154062	0.523286	6.470958	5.767890	8.554376	1.962306	3.719925	-5.137912	6.535323	6.301085	2.131470	4.012557	-12.509058	2.212345	-9.155552	7.075918	6.732803	6.281645	-18.584614	-7.647908	-15.449584	7.261200	-2.380046	1.936420	9.514694	7.238858	4.421250	-1.736177	-2.862807	-9.863121	-18.717451	-19.907646	-21.697946	-5.342654	-0.859584	7.855159	-5.267129	-11.648198	3.154062	0.523286	6.470958	5.767890	8.554376	1.962306	3.719925	-5.137912	6.535323	6.301085	2.131470	4.012557	4.617740	-1.214547	-14.861292	1.480825	1.378457	-1.147421	-10.862692	-5.075663	-9.926096	7.261200	4.150045	6.178298	-0.176122	-8.803160	-16.265038	7.837628	4.849162	3.003628	4.060403	9.649998	5.951210	6.422273	6.781063	2.785660	7.317741
77	2	-5.079832	5.203769	6.132343	5.448660	6.073314	8.053863	1.410384	-3.749916	-8.815253	8.722154	4.931891	0.566972	6.378324	-17.259341	7.522179	-9.907623	3.526275	7.164296	5.454519	-19.212820	-12.115127	-15.297635	7.018700	2.459015	1.668371	6.138219	9.231012	5.133095	1.225098	-10.515760	-3.177892	-16.822712	-13.063440	-14.367796	-10.454130	-3.679396	6.352423	-13.489988	-5.079832	5.203769	6.132343	5.448660	6.073314	8.053863	1.410384	-3.749916	-8.815253	8.722154	4.931891	0.566972	6.378324	2.216102	3.058308	-11.790459	-1.009559	1.684478	0.976945	-16.884710	-7.788127	-11.475259	7.018700	6.770048	6.561263	-2.931226	-21.999944	-15.339020	6.588427	6.302324	8.904620	9.684222	10.961701	10.699034	2.626577	9.276109	1.294283	-1.512882
78	2	-8.815144	2.523992	2.543558	8.570351	6.990966	7.718673	-0.701260	3.155775	-13.461075	5.510139	6.806852	-0.662806	9.105777	4.210244	-4.448007	-15.788341	2.995353	1.473048	0.520892	-11.927491	-5.800334	-13.870055	6.614057	2.296209	6.311663	-1.634996	-13.873081	-8.843686	0.650693	5.145535	5.626109	8.843883	5.303270	11.483934	5.416325	7.528639	0.351194	6.131800	-8.815144	2.523992	2.543558	8.570351	6.990966	7.718673	-0.701260	3.155775	-13.461075	5.510139	6.806852	-0.662806	9.105777	-4.817564	0.328613	-11.326033	7.196647	8.057591	8.509845	-17.788468	-10.246711	-17.214655	6.614057	-4.016674	0.127325	5.741622	11.274054	6.825326	-5.767885	-7.800873	-9.989038	-17.336486	-23.718837	-20.067583	-4.192040	-0.019029	6.414270	-5.215822
80	2	-16.445798	0.851336	1.484849	8.374804	7.105332	5.959314	-0.667393	-1.028524	-11.951293	6.175179	7.902442	0.735265	7.493414	-11.942188	-0.506347	-7.544128	6.397124	6.757609	7.194051	-23.451098	-6.091213	-15.890654	4.025185	2.689734	-2.747722	5.728419	11.093768	5.463940	-6.253660	-10.184753	-10.594134	-13.043965	-14.175516	-21.486062	-4.464821	-8.771693	6.794209	-9.929082	7.096624	6.741645	7.209283	4.553924	1.653293	0.804128	4.521129	5.276137	7.308235	-0.265562	1.575615	5.368135	7.350061	-11.942188	3.051686	-4.305455	6.298789	6.757609	7.193908	-6.300954	4.508014	-1.309003	4.025185	2.689734	-2.747722	5.423553	11.091222	5.463939	-6.253660	-10.184748	-10.594050	-13.031912	-14.026036	-21.465445	-4.464821	-8.771693	6.794209	-9.929082
92	2	-10.575654	-3.843045	2.241391	4.110815	7.343289	2.542476	-1.592602	0.625396	-4.284589	7.188933	8.036512	1.285216	6.910704	6.855987	5.560881	-15.195242	4.983661	3.702267	1.959378	-19.734662	-11.876015	-16.299503	7.227349	4.961962	6.553855	-3.100457	-21.461220	-12.376162	6.233697	8.837611	9.454855	9.151108	9.791819	8.560475	6.642932	5.656925	2.542301	6.255627	-10.575654	-3.843045	2.241391	4.110815	7.343289	2.542476	-1.592602	0.625396	-4.284589	7.188933	8.036512	1.285216	6.910704	-7.864294	9.017381	-10.144376	9.817475	9.123396	6.439481	-22.132279	-11.876016	-16.299503	7.227349	-0.836870	2.008747	4.447543	11.328665	5.787516	-3.736982	-7.121183	-5.786809	-14.055228	-16.746270	-24.853846	-4.298371	-2.085993	5.294349	-7.605829
98	2	-8.669781	1.118520	4.358041	7.465657	6.647789	8.239550	0.634153	0.068141	-11.910798	5.943425	5.278433	-2.568687	8.271464	8.204820	-4.596124	-1.968991	1.549474	-11.048168	-8.575722	5.573108	4.013633	3.721301	7.404333	6.604021	5.984944	-3.980478	-18.116859	-15.111995	6.919947	6.324069	3.518490	9.418278	11.899506	9.934386	7.193573	6.236240	-1.529772	8.538533	-8.669781	1.118520	4.358041	7.465657	6.647789	8.239550	0.634153	0.068141	-11.910798	5.943425	5.278433	-2.568687	8.271464	8.204820	-4.596124	-4.763188	1.555914	-5.024750	-2.914445	-9.722118	-1.658731	-6.845745	7.404333	6.604021	5.984944	-0.772134	-14.741561	-15.029294	6.919947	6.271889	2.822842	8.769308	11.887441	9.927340	7.193573	6.236240	-1.529772	8.538533
99	2	-7.862069	1.456994	1.264794	8.243115	-1.841356	0.461484	0.951844	-3.699701	-0.360486	6.859158	4.249397	5.579711	3.652401	-12.245636	5.248463	-7.552501	6.640895	7.060045	5.353141	-23.645840	-9.689012	-16.206973	7.340765	0.439259	-1.468883	7.809471	10.348018	6.821702	-8.598566	-8.040067	-11.913981	-12.305884	-23.469873	-20.192691	-4.423074	-2.027270	7.628581	-10.984316	-7.862069	1.456994	1.264794	8.243115	-1.841356	0.461484	0.951844	-3.699701	-0.360486	6.859158	4.249397	5.579711	3.652401	4.890503	0.551008	-8.830170	1.252181	1.041719	-0.344856	-18.314114	-5.280890	-11.485942	7.340765	5.576458	5.109992	-0.554445	-9.826563	-10.240260	1.934099	4.614266	4.625012	6.688092	8.309346	11.022717	7.582327	5.323353	3.360631	6.159437
