33	2	45	2.844371	5.742431	7.800025	5.997568	-6.653182	7.470327	9.136306	0.625424	-13.656532	-18.361563	-13.310975	-8.259073	-16.499263	-2.795835	-3.474813	-8.515857	10.493512	-4.166058
33	2	55	6.471479	1.634426	7.800331	7.688458	6.628337	-7.011092	-14.798164	5.760555	5.988294	8.967413	5.092484	9.264516	7.086535	8.931008	8.280488	6.348635	-13.141763	7.358023
34	2	87	0.788491	6.206756	7.358285	3.836973	-10.415512	7.011872	11.374794	-3.143531	-10.341737	-13.326654	-6.062703	-12.261680	-18.931575	-6.076331	-3.905649	-8.816814	11.529740	-1.762908
34	2	13	6.982343	4.329362	7.381246	7.028229	3.850392	-10.161682	-15.340117	3.270825	8.149435	8.328040	8.365358	6.263737	5.278428	5.702941	3.959672	6.143611	-14.041689	6.592493
35	4	33	5.572277	2.113625	6.602747	5.961495	7.188533	-10.801826	-17.356675	5.904394	1.907338	10.163270	7.568593	7.536669	6.399996	6.188082	5.358405	8.921206	-8.219807	7.849061
35	4	55	5.572277	2.113625	6.602647	5.960625	0.788682	5.465182	10.311999	5.904340	-16.345476	-18.555569	-7.967620	-7.904071	-15.351428	-2.812309	-6.399619	-4.137794	8.065447	-3.521395
35	4	10	5.572132	2.113701	0.469303	-0.081770	-2.640587	5.465182	10.311999	-0.019750	-16.345621	-18.555569	-7.967620	-7.904071	-15.351428	-2.812309	-6.399619	-4.137794	8.065447	-3.521395
35	4	2	-0.856375	7.172954	0.469200	-0.087321	-8.261427	5.465182	10.311999	-6.535570	-20.958076	-18.555569	-7.967620	-7.904071	-15.351428	-2.812309	-6.399619	-4.138123	8.065447	-3.521395
36	3	88	0.889401	8.927774	3.381869	-6.614380	-15.402120	7.201441	9.765340	-6.128991	-10.256943	-11.246649	-13.320177	-8.668056	-15.097436	-7.488333	-5.769195	-11.186721	9.337863	-4.306113
36	3	4	6.681305	2.390623	3.382473	-1.723804	0.790650	-5.953901	-7.817318	0.355284	6.341929	12.430438	5.779513	7.011956	4.172935	2.377661	4.830205	6.163478	-13.906311	6.627142
36	3	8	6.728284	2.386092	8.757816	4.136380	6.227336	-5.953901	-7.817318	5.720645	6.342968	12.430438	5.779513	7.011956	4.172935	2.377661	4.830205	6.163479	-13.906311	6.627142
37	3	56	0.411561	7.518318	2.136493	-5.049311	-12.591904	1.709237	10.715622	0.122895	-14.493565	-16.511118	-9.271637	-9.369123	-13.669343	-0.153526	-6.201790	-14.216645	9.449015	-6.591798
37	3	25	6.534280	6.200007	6.151544	4.846522	4.964349	-10.972305	-15.573530	6.130174	8.497290	7.726869	4.855072	6.838201	5.544648	6.838486	2.224013	-2.870114	-20.631037	0.747378
37	3	19	1.143031	7.518318	2.136493	-5.021347	-2.332501	-10.742887	-15.189875	0.150650	2.758160	7.725818	4.833641	6.838201	5.539383	6.750834	2.223762	-2.903382	-19.919625	0.729489
38	2	41	1.123221	7.747826	-0.156424	-2.749304	-15.803185	8.616564	8.587945	-1.726175	-15.531192	-14.956916	-5.381760	-7.930811	-11.435667	-4.339696	-5.240197	-11.740889	7.540599	-3.893543
38	2	59	5.943288	5.634636	6.285920	5.482076	1.822841	-3.682247	-15.819859	7.087620	4.691480	8.344607	7.266549	7.373044	7.508900	7.026418	6.501870	6.667122	-19.393312	7.734024
39	3	52	0.892682	5.988220	2.473892	-1.261752	-12.994773	4.729643	9.561200	-6.735208	-14.431621	-17.675813	-6.378101	-12.680445	-15.274200	-3.169953	-5.181491	-9.563308	10.322068	-3.222449
39	3	34	5.023057	4.920861	8.614277	6.234225	-0.161452	-12.819360	-16.792101	2.841794	3.431642	10.404612	9.156837	4.587521	6.836050	6.654844	7.238785	4.923554	-18.004094	9.272148
39	3	14	3.939946	5.828720	2.473893	-1.219527	-2.270124	-9.945568	-16.417635	-4.518649	1.469036	10.404612	9.156837	4.587521	6.836050	6.638084	7.238785	4.923554	-16.438091	9.272148
40	2	47	0.875911	7.195982	-4.839464	-3.067921	-2.496483	-9.077731	-12.962448	-3.005584	1.945196	11.412634	7.104029	6.843561	6.851911	5.756207	7.532197	5.059737	-11.534764	6.051096
40	2	53	0.873853	7.196037	-4.839464	-6.128433	-14.016210	4.383652	10.681699	-3.005584	-16.079810	-14.606190	-10.447164	-9.540576	-9.772651	-5.114593	-1.768416	-10.761700	12.752826	-4.789664
41	2	58	0.602828	7.285471	-3.271557	-0.469262	-3.599442	-9.711573	-20.556179	-2.127040	5.493772	9.423518	6.669104	6.084267	7.141239	6.270175	5.329081	4.277572	-12.096612	6.817388
41	2	42	0.591808	7.285471	-3.272378	-0.496681	-15.475945	5.768404	10.051253	-2.133674	-11.490987	-13.618878	-11.835255	-12.888180	-12.417703	-2.707301	-3.423347	-11.958728	9.901196	-4.280065
42	2	64	5.340720	3.795776	-0.114894	-0.179203	0.252325	-14.418706	-11.009251	-0.029011	8.397389	9.965344	7.363774	5.275610	9.554104	6.203031	7.041666	8.613865	-12.647922	7.437864
42	2	36	-1.090857	4.670409	-0.120017	-1.273865	-9.732836	4.530848	9.887830	-4.033035	-12.702990	-19.876556	-5.347743	-10.212050	-13.339751	-3.472287	-3.127626	-1.123742	9.495800	-4.179720
43	3	49	4.162234	7.388704	7.707664	3.788792	-3.574171	8.327133	10.504680	3.908665	-11.219302	-19.196349	-5.227568	-14.425178	-15.056224	-7.211644	-3.244917	-9.056125	8.801870	-6.625873
43	3	35	6.882918	4.260142	9.467780	6.340065	8.244057	-4.877610	-9.874368	7.076718	6.589302	10.645993	7.885964	3.512769	8.304097	4.281519	7.983156	8.906925	-9.429535	6.583532
43	3	16	3.632196	7.430609	3.629297	-5.714678	-9.878680	8.327133	10.504680	-3.205399	-11.545068	-19.196349	-5.227568	-14.425178	-15.056224	-7.211644	-3.244917	-9.056124	8.801928	-6.625873
