65	2	9.206161	-11.491142	-23.360918	-10.983126	7.940163	-10.803301	-13.967033	-7.608455	-2.105933	-11.802414	12.281504	-3.276793	-1.971371	5.051143	4.992566	7.299293	-16.081774	4.158404	5.728716	3.604668	7.732100	5.083974	-11.452662	7.329654
66	2	7.134084	-10.246595	-11.667038	-11.660423	9.356989	-6.358775	-12.928230	-10.131921	-2.711759	-6.959667	8.109678	-2.449163	-8.256124	5.535586	10.061376	3.277501	-17.493232	6.540008	7.533077	1.456308	9.160199	4.947499	-10.346850	7.538464
67	2	6.409268	-7.652669	-17.524658	-3.319800	8.946829	-8.871986	-8.860721	-4.270017	-3.250978	-9.323985	12.843298	-4.403967	-8.260908	7.011543	10.860204	9.887595	-14.793567	7.482441	8.181249	5.871005	6.933694	6.574841	-10.770896	7.408838
68	2	-11.578509	6.399062	7.626147	7.265626	-16.973128	7.451042	6.797955	5.309896	8.810503	5.662467	-15.113848	7.223021	5.636510	-12.237839	-18.783748	-7.335221	8.238481	-8.700153	-14.975936	-5.961442	-3.106743	-10.297103	11.170540	-3.877446
69	2	7.977463	-6.364574	-17.282226	-10.612871	10.068500	-7.377160	-9.431889	-1.659740	-7.581257	-10.331737	11.984751	-5.908835	-8.137130	6.274249	7.761516	7.298750	-17.394036	4.808116	6.889663	7.845692	4.850245	7.027975	-15.022770	6.217184
70	2	-4.359038	7.224455	8.661151	4.372267	-13.251581	5.862096	6.635014	3.328283	5.688410	6.586348	-15.903293	7.247208	8.216207	-9.984747	-17.806495	-13.165377	10.763190	-7.684170	-13.964127	-7.056470	-4.710546	-9.625593	10.299215	-1.876502
71	2	8.391870	-9.529510	-13.524339	-10.939634	7.809239	-15.451552	-15.936504	-4.188199	-4.576227	-11.660868	11.208258	-3.433632	-10.712237	7.390170	9.946481	6.174283	-19.953825	3.833512	7.277356	7.362098	6.284827	7.180708	-13.550807	6.878048
72	2	7.021730	-10.567204	-16.081450	-7.140968	9.814958	-12.155531	-15.444644	-5.288695	-4.199583	-10.465629	11.509269	-0.722913	-2.821252	6.999784	11.294661	7.199928	-13.236889	4.709714	6.271666	6.550434	6.953970	5.980001	-5.066196	9.628553
73	2	-12.536229	6.716214	9.747246	6.711151	-7.507789	9.559706	5.648190	1.954662	8.099503	5.222605	-11.667256	7.279348	6.006899	-9.741490	-18.947553	-10.382375	11.807798	-9.274447	-10.950310	-9.251865	-0.883980	-6.093778	9.666534	-5.658201
74	2	6.301824	-12.636119	-10.601879	-10.773033	10.041836	-10.027496	-16.052485	-2.471091	-6.213347	-11.199579	7.822000	-6.658906	-12.082772	6.159865	10.678257	8.284015	-18.525021	7.932186	4.891226	7.484651	6.860518	7.901764	-17.485486	4.365846
75	2	5.486548	-10.327070	-19.452388	-4.473371	8.805106	-8.565959	-14.431397	0.730526	-5.675376	-10.879802	9.535069	-4.926649	-12.783402	7.741108	9.600324	8.195035	-18.638076	5.922483	6.310016	5.802580	5.772537	6.460885	-13.623444	6.837871
76	2	-11.193115	7.085818	8.032933	8.524015	-18.391137	7.084074	7.035651	6.846170	5.900069	6.502446	-13.709484	6.798984	5.360264	-9.315770	-17.495773	-9.238442	9.665523	-5.670350	-9.252778	-3.063007	-3.424860	-7.776984	8.620671	-3.504723
77	2	8.997855	-8.233412	-12.573125	-10.528900	9.765651	-9.090610	-16.900984	-3.435394	-3.534115	-10.460195	9.418705	-3.349004	-8.758228	4.614987	10.313111	5.175342	-12.360824	9.116222	6.610303	6.822416	7.874389	6.964405	-16.654396	7.861324
78	2	7.382744	-11.730120	-8.074955	-7.940356	10.244910	-9.061167	-16.182564	-4.636658	-8.867544	-10.593837	8.835925	-0.690880	-4.477748	4.848224	8.654042	3.986915	-10.094201	8.226193	3.022775	7.139355	2.180098	1.882551	-15.031952	7.635243
80	2	-6.640730	6.189787	9.034934	7.854330	-9.209027	7.043669	5.348069	7.489684	4.391884	6.340727	-16.242627	5.356795	6.136619	-0.872810	-17.063906	-5.285955	9.521695	-11.058744	-17.381495	-1.175808	-4.478485	-3.062674	10.612078	-5.511945
81	2	-4.810950	6.530302	9.416471	7.827413	-16.214689	7.311638	7.148721	7.694319	6.610562	3.959494	-20.744214	7.608161	8.082045	-9.581487	-16.415206	-9.027668	10.061171	-4.828663	-15.429533	-3.184826	-3.349647	-13.278141	8.467696	-1.804113
82	2	8.629530	-5.074586	-23.014663	-8.899152	11.126080	-9.968233	-16.941212	-4.812285	-3.575689	-7.661665	7.907621	-1.294242	-9.661360	4.869693	7.851227	6.894060	-16.949608	7.081430	6.363282	7.408181	8.048000	8.724491	-16.094289	7.782101
83	2	-6.390630	5.907888	10.431522	6.817533	-17.352334	5.243360	6.160546	9.248276	6.394390	4.968898	-13.302488	4.365625	6.877885	-8.051139	-18.277914	-10.692297	6.014721	-11.884608	-7.877482	3.553169	-5.153953	-9.274460	5.379945	-6.669436
84	2	7.444913	-10.870494	-13.620013	-8.923053	4.668239	-10.264203	-10.400000	-4.523816	1.275530	-11.888457	10.222002	-3.224756	-5.754846	6.590775	10.703785	3.665977	-21.948783	8.139441	6.884058	6.595203	8.615339	3.836487	-15.472976	6.079002
85	2	8.835919	-15.114994	-17.040056	-10.866288	10.517474	-8.091693	-15.964016	-4.409999	-1.729738	-2.323716	12.455045	-2.366541	-3.443312	0.546265	10.747803	5.175830	-3.944633	5.844921	6.896194	1.904278	6.788991	5.353442	-6.708989	7.395446
86	2	7.288244	-10.258079	-19.810888	-11.203205	9.168698	-11.563264	-13.309169	-3.289149	-5.248488	-13.427548	7.258639	0.730106	-9.330816	7.001261	9.083528	4.847546	-20.853702	6.524863	6.328037	7.834962	6.412047	4.485440	-22.858867	6.489464
