39	1	100	10.765728	5.736286	8.538759	2.719531	1.530552	4.260534	7.176667	7.053725	5.652642	-2.756525	0.997304	7.923021	-2.235955	5.646974
40	1	100	7.308402	5.821606	5.683957	2.272305	2.238738	1.765172	5.634112	6.682714	4.237792	-9.711286	-0.903291	6.956562	0.061968	7.219493
41	1	100	-5.854119	-0.642746	5.603437	6.851641	5.977015	5.405672	-0.081748	-0.611400	-1.672294	5.962446	4.601626	1.118163	7.507614	0.907150
42	2	44	0.615442	0.183240	-0.429760	1.507226	2.006340	3.161232	6.643004	6.612145	5.820989	-3.979747	0.987778	6.220894	2.785876	4.076213
42	2	56	9.957853	5.649418	5.228845	1.506604	2.006340	3.161232	6.737909	6.644819	7.530121	-5.210147	0.987778	6.260243	2.669136	4.076241
43	1	100	-6.374536	1.219902	0.602527	7.009927	7.175133	7.063806	1.414078	3.062240	-16.103165	7.756296	7.434536	-2.440192	6.780901	3.418814
44	2	17	-7.284359	-0.115007	-0.779049	5.263547	7.798247	7.331945	2.037968	1.667840	-4.516535	2.523919	6.065382	3.835859	6.516428	6.077740
44	2	83	10.152644	5.879497	5.135304	0.719118	2.889370	2.864209	5.304687	6.588183	3.467080	-6.954248	1.299526	9.125576	0.690390	7.152510
45	2	61	-5.156766	6.827849	5.396839	7.151716	5.438962	6.070356	-1.031627	6.210210	-2.382202	6.144253	6.507683	2.973804	8.083443	-0.740293
45	2	39	6.875222	7.034795	5.458972	0.814774	1.737147	1.148915	4.007714	8.503336	6.969423	-0.961685	0.046852	8.625768	1.694907	3.340809
46	3	53	10.919793	7.213996	7.989406	-0.013862	1.073337	3.584350	7.043004	6.249851	6.717634	-0.122015	1.929582	8.218260	3.267234	6.978504
46	3	37	3.560991	7.209388	7.989404	4.964468	7.210146	7.215158	7.036958	6.213673	-6.959095	4.037043	6.012424	7.880558	3.528283	5.257300
46	3	10	-7.366010	0.674324	3.189826	5.386787	7.214114	7.215159	2.629989	0.179874	-12.058095	7.513296	6.033121	2.828294	5.653828	4.650857
47	2	66	9.609355	7.421517	8.732498	-0.314939	2.651969	1.355659	4.463318	6.286333	7.698904	-6.267171	-0.306188	6.437231	4.442843	6.297121
47	2	34	-5.430057	3.557499	2.430202	6.300185	6.508598	3.656639	-1.583372	0.656339	-1.290739	6.107846	4.970867	-0.120648	6.222739	6.230051
48	1	100	9.730030	7.163213	7.385233	-0.005091	0.830985	-0.773249	9.160019	7.917904	5.826312	-2.298816	-0.384990	8.011223	0.483721	6.372917
49	2	99	10.437845	6.763551	6.166490	2.442079	-0.233926	3.810274	6.706617	4.762156	5.275145	1.026748	0.337887	4.531414	3.894723	6.202981
49	2	1	-5.025358	0.549274	4.087931	5.013628	4.180556	6.918075	4.491065	-1.789670	-1.481974	8.312453	3.954217	3.725951	4.817586	6.175365
50	1	100	-10.228078	2.725761	0.990001	4.588428	7.435742	5.492433	-0.350976	-2.487243	-7.162932	6.844956	3.527777	1.731520	6.397997	6.678632
51	2	41	9.364793	5.356851	8.122351	2.171917	-2.099687	2.007174	7.549329	7.449299	7.910807	-6.808087	0.428358	8.753947	0.749199	6.525911
51	2	59	-10.857861	0.118306	1.511169	6.252172	2.164679	5.225483	0.911327	1.575880	-4.893786	5.401790	6.487977	3.622103	5.997775	3.804398
52	1	100	8.485555	8.995676	4.713730	-1.085317	4.999235	2.258847	7.399890	7.604343	4.430273	-1.162316	0.152656	6.476774	-0.215233	7.025799
53	2	44	9.901882	8.821760	6.472676	1.259930	0.868907	1.833579	7.369126	7.242510	7.589184	-3.904521	-0.143167	5.482677	2.646496	7.035060
53	2	56	-14.686930	3.290553	0.646311	7.348845	6.011790	6.207844	1.018133	1.730361	-3.431921	5.691165	4.903786	0.250443	3.128452	0.452397
54	2	88	1.910468	6.997865	5.702688	3.057654	7.398577	6.019763	6.856733	7.713164	-1.152284	2.097116	7.612029	5.405091	4.752570	8.738494
54	2	12	-10.047032	0.996212	0.420260	7.053996	7.401187	6.019764	2.720352	2.404280	-10.470476	4.372295	8.130470	0.722428	8.082630	3.706985
55	1	100	12.013760	7.020173	8.387940	0.587173	0.401492	3.256140	7.160976	6.778666	3.634577	-0.130604	-0.851185	6.281289	4.534575	4.647231
56	1	100	11.952807	5.864146	6.444267	0.054733	1.203534	0.447045	6.002515	6.766481	6.874590	-3.646301	2.907628	6.360990	4.079193	7.198690
57	1	100	-8.123293	0.829356	1.831391	6.126610	7.196420	6.734143	2.880756	4.019443	-4.667181	6.629427	8.510936	0.558838	4.612614	4.738170
58	1	100	-13.260220	2.098781	3.781168	5.920904	6.115578	8.074153	3.879438	0.410200	-7.663694	5.189130	6.796007	2.052892	8.106701	6.794840
59	2	53	2.284260	6.009691	7.712228	7.192758	2.121846	0.359574	8.343525	5.484982	4.453483	4.216024	4.531258	5.098649	3.565805	1.456929
59	2	47	-7.976908	-0.332793	1.966553	7.253025	2.122557	0.359574	3.617483	-0.858974	1.360872	7.310471	4.536128	-0.268137	5.690861	1.395572
60	2	96	10.996932	7.794252	6.341275	1.795594	1.399877	1.290610	6.363936	6.936051	3.849762	-3.834296	2.964806	3.537569	3.815521	6.429849
60	2	4	-8.456035	2.316563	3.712960	6.664799	7.837999	5.993929	0.708090	2.413576	-10.096588	3.589996	6.257960	-3.013456	4.264014	3.246871
61	1	100	4.114544	5.943663	6.041321	5.959250	5.911757	5.162462	7.419132	4.977192	0.855740	4.544510	5.835467	3.438742	6.444483	2.824540
62	2	95	-8.770991	-0.014534	-1.665462	7.143606	7.409399	0.418165	-2.351330	2.822223	-5.609208	6.682672	6.431842	4.495778	7.584006	1.439764
62	2	5	6.708092	6.252425	3.909212	2.558219	1.371680	-6.013668	4.111744	6.432023	1.789699	-5.031418	1.637554	8.726660	5.179699	6.843354
63	1	100	8.647726	8.527779	5.099066	5.139749	4.164431	0.157250	3.507958	6.093473	-2.835782	2.365228	2.811901	4.905762	6.253096	3.657473
64	2	80	10.507286	7.201022	7.196859	0.512622	2.897949	2.187191	6.574918	2.074171	7.504668	1.637459	-0.056430	6.868835	-3.587662	6.713853
64	2	20	-4.192887	2.246852	1.094481	6.533136	5.915940	6.032231	5.249876	-3.952509	-3.240223	7.135186	5.061956	0.547619	2.465081	4.908203
65	1	100	-9.964940	2.823479	-0.154163	3.631046	4.689166	3.848965	1.321859	-3.131359	1.894118	4.435281	5.615983	1.913501	5.972942	6.236381
66	1	100	-10.119614	-0.427740	-1.057300	2.439469	6.965349	8.700634	-0.713183	3.641972	-7.852113	4.029238	2.618451	0.280220	7.542112	8.416729
67	2	32	10.464592	7.819856	4.588863	2.466631	2.725081	0.062408	0.759542	7.893237	5.227457	-0.804553	1.368574	6.303711	5.690163	8.177030
67	2	68	-0.654880	5.747617	3.851697	7.602138	6.885903	6.021091	-0.505582	4.880537	-1.136284	6.265053	6.453170	2.435416	7.029865	4.501775
68	1	100	10.010938	6.967551	6.293570	1.716820	-0.484841	0.231482	6.124053	3.858726	4.915994	-6.553638	2.789106	8.550518	1.257834	6.423376
69	1	100	-12.209775	-0.586276	0.453980	7.154395	6.822100	6.284513	3.158168	1.210363	-7.299146	5.888394	6.733417	2.454040	7.714988	3.187027
70	1	100	-3.981475	-2.413846	1.553253	8.396770	0.136298	-2.477487	-0.999874	2.923592	-6.822784	6.149505	3.133289	3.837618	5.853707	2.348478
71	1	100	-6.980891	1.152158	-2.537831	7.587524	4.107543	6.061898	0.946779	-2.176284	-9.942894	4.401912	4.359694	4.567174	6.825722	2.040586
72	2	97	9.554949	6.755548	6.682963	1.113992	2.287334	5.839672	7.481474	5.844918	3.163188	-3.379416	1.983742	4.897025	6.353605	7.909679
72	2	3	-2.518599	2.396549	2.258413	6.954826	5.533003	6.974357	1.949237	0.047683	-6.013265	1.935950	6.846961	1.085239	6.669113	6.278369
73	2	84	-10.209112	-0.147271	3.186910	6.303052	6.778742	7.920681	0.348702	-2.856116	-12.032016	2.992508	4.854544	0.181759	6.023487	1.121668
73	2	16	9.152121	6.163714	7.385403	1.286543	0.540206	2.952112	6.211872	3.681846	4.320345	-3.336852	-0.783259	4.474545	5.877879	4.990781
74	2	39	5.497380	6.009166	6.415100	0.155542	5.265712	3.156738	6.305703	6.181936	6.286153	-4.713572	1.320020	6.720885	2.516879	7.268230
74	2	61	-5.852031	0.411310	3.865349	6.582767	7.824794	3.302107	2.224804	0.657264	-8.108973	4.486996	7.326782	4.167712	8.206158	5.117279
75	1	100	8.250067	9.538903	8.599232	1.482454	-3.821081	4.613738	7.092811	6.513710	7.785766	-4.544384	0.206145	6.691518	3.462879	6.447086
76	1	100	8.369366	4.302860	4.882114	1.366938	-1.382818	-3.779984	6.222684	5.911605	5.567647	-2.595365	2.934769	4.629597	6.952306	3.388955
77	3	19	-6.926760	1.056723	2.250007	6.067008	6.122390	6.306891	1.405256	0.531625	-8.735633	3.702674	5.073953	2.036659	7.866202	5.425931
77	3	13	-0.191101	1.092787	2.250008	0.473304	0.999545	4.621626	1.639582	6.003326	-5.458248	-0.414798	0.026807	6.712290	5.729164	6.544392
77	3	68	7.230028	6.048678	7.392309	0.039312	0.999539	4.621626	6.805748	6.087847	0.410710	-6.299846	0.026401	7.476788	4.507823	6.544392
78	1	100	-6.114203	4.561028	3.988548	6.617816	7.207595	7.694890	0.122635	-0.648741	-9.078268	5.965745	6.474204	1.528401	6.543315	5.435301
79	2	47	8.092314	2.728062	5.079794	1.428886	3.852291	5.406088	8.820276	6.353853	4.916026	-3.821044	5.394747	7.709201	0.232596	5.399147
79	2	53	-5.819252	-2.833716	2.971304	7.151443	6.190851	7.302253	4.970253	0.496403	-7.774260	5.044743	7.772608	3.906442	6.162467	1.234502
80	1	100	7.121946	8.092230	5.491966	2.151231	0.436440	0.330899	7.587279	6.961651	7.044022	-2.639445	-3.263817	6.515136	4.689872	5.504189
81	2	59	-4.133647	0.878467	0.678805	7.608386	1.559411	1.518748	-0.883193	-0.458061	-9.036829	7.361842	2.813785	-2.754718	6.502585	3.422790
81	2	41	4.628728	6.011470	5.002788	4.923793	1.537240	1.518708	3.510022	5.355340	-0.305570	0.661234	2.781464	1.738100	6.498119	6.158741
82	1	100	-12.154435	-3.020931	2.162120	6.592257	7.618290	8.415566	-1.497701	0.007883	-6.682632	7.648166	7.158262	6.394561	3.997804	1.370327
83	2	60	-1.030375	2.079363	2.809169	8.867051	0.147886	3.802786	5.736454	0.255859	-1.235295	6.706111	3.076167	3.043830	4.779220	-0.171884
83	2	40	8.202840	6.592027	6.605429	2.891424	0.144282	3.800969	6.332772	5.669171	1.344170	-3.559101	-1.377271	6.137846	-1.243992	4.554407
84	1	100	8.498945	7.240507	7.547721	2.902653	0.711458	3.346157	7.196350	4.304035	5.547121	-4.213409	-1.111188	7.858836	-1.043777	6.290288
85	1	100	-20.125159	1.712277	1.507652	6.049464	6.456472	7.506100	2.271440	-0.981441	-5.509033	5.970399	6.483617	0.943664	7.892650	1.378534
86	2	48	8.642428	8.343296	8.223642	-1.344047	0.371735	1.934323	6.337581	7.227143	6.644633	-2.242101	2.996367	2.170657	1.332683	4.885698
86	2	52	-11.760005	4.676644	4.383969	5.221483	6.793343	5.480181	-0.260101	0.915230	-1.525219	7.086942	8.543278	-3.527841	1.332702	4.274673
87	1	100	9.096509	6.477769	5.980098	3.026048	0.301659	1.166843	7.032308	7.398678	6.115753	-0.076125	0.007773	5.948052	4.647906	7.863182
88	1	100	11.549602	7.158852	6.839083	4.173265	1.590413	1.478564	6.330552	7.615174	3.559594	-1.354128	-0.780262	1.595403	5.840012	7.890882
89	2	87	-15.108323	2.743454	0.646636	7.176945	7.647601	5.354831	0.509559	-0.117607	-7.292343	6.420675	6.064212	2.477869	5.593008	3.408054
89	2	13	4.450487	7.740814	5.479459	2.019175	2.492451	-0.105338	6.676069	6.153926	0.863351	-3.302208	0.031707	7.057592	1.110281	5.559272
90	1	100	-6.528544	-0.799702	-0.302820	6.037266	5.693526	6.141732	2.256680	-0.243877	-10.481865	4.156711	6.394362	3.725932	4.832717	5.514438
91	3	58	6.549120	4.958393	4.636977	0.597513	3.664622	2.581591	6.559665	6.489897	1.348415	-3.900978	5.368014	4.462489	5.785284	3.246174
91	3	30	-1.663302	1.584282	2.259736	6.617589	3.667614	2.585269	0.772546	1.126743	-1.663753	6.187838	6.243674	-1.257619	8.811561	-1.273430
91	3	12	1.266661	3.636526	3.078472	0.597881	3.664622	2.581591	6.544426	4.420516	0.395559	-0.310559	5.368014	2.182762	8.713348	3.246174
92	2	68	2.135956	4.968238	3.186756	-3.090584	-3.036874	0.762560	7.124838	7.568468	1.124375	-3.781847	0.802827	5.288944	1.185760	5.184316
92	2	32	8.030482	6.002756	6.241083	-3.090584	-3.036874	0.762560	7.584904	8.377475	4.904369	-7.393384	0.802827	5.831800	0.425131	5.184316
93	1	100	-6.721792	-1.206137	1.400852	7.053887	6.074811	3.954084	-3.326301	0.926185	-2.675838	9.338693	5.398070	6.750462	3.563406	1.442997
94	2	84	4.143263	8.721674	4.277653	4.817638	4.581606	2.616580	7.508876	6.727382	4.137915	0.653738	3.429574	6.699160	4.224292	4.236133
94	2	16	-3.768878	2.680773	-1.788999	7.070883	8.999334	5.635157	3.763353	3.423092	-2.335666	5.019071	6.407253	0.940355	7.350202	3.067223
95	2	81	7.912841	6.419235	6.897565	-0.014854	5.590224	5.568606	7.225880	4.937632	1.590005	2.168923	5.534462	4.683607	7.576097	6.180380
95	2	19	-3.529543	2.820546	1.931146	3.463236	6.806522	6.052793	1.035742	-1.239105	-5.933999	8.404618	6.208392	-0.946921	8.046443	3.426819
96	1	100	-12.829692	0.145603	2.104626	5.835947	7.234858	6.722357	0.959059	0.625962	-11.199792	4.972675	6.572225	0.285082	6.290205	6.668145
97	2	69	8.529122	6.279271	7.390164	1.151168	0.172299	1.820928	6.435266	5.349172	6.026093	0.751340	-1.801657	6.421938	1.583721	6.459282
97	2	31	-4.382321	2.711425	2.723243	6.238977	0.661028	1.821283	1.740366	-1.002003	-5.230852	8.470405	4.274654	1.256115	5.734150	4.864170
98	1	100	-9.373107	1.678853	0.206580	6.038291	2.870066	2.250599	-2.978675	5.116168	-2.319367	7.548422	6.756336	-1.208087	6.622343	-4.004647
99	1	100	10.527946	5.940892	5.412480	1.408779	3.777547	4.855412	6.558195	7.098218	2.193730	0.695545	3.786336	6.883122	-1.638595	7.544694
100	1	100	10.364633	6.809702	7.523948	2.053833	1.816878	-2.303896	6.302447	6.263284	4.533114	-2.454956	3.257694	7.615860	-0.261467	6.769914
