33	2	39	7.381068	7.010710	7.221059	4.563261	8.041444	0.463737	-5.748418	-5.886997	0.312940	7.062191	6.694450	10.373645	0.269043	8.774342	1.136624	8.485968	-0.403108	9.247284	6.914515	6.402559
34	2	65	-10.112533	-6.194872	-10.729001	-15.859219	3.707740	7.099963	2.393652	0.935363	6.500450	1.264383	1.315210	-3.335685	6.551103	-12.956363	4.544090	-1.707595	6.901708	-4.541784	-11.609394	1.445304
34	2	35	2.143935	7.634017	7.042407	0.687547	6.359727	-3.676810	2.185318	0.872393	6.392369	7.043426	5.700343	2.514723	-0.072496	6.467981	-1.094597	4.842896	6.303295	1.344801	1.890842	7.036480
35	2	75	9.480366	6.098125	6.009410	6.767735	8.410061	-1.878294	-4.059990	-7.055603	0.311099	7.909687	6.440850	9.833534	-1.972234	7.164664	1.822963	6.258451	7.544867	6.716612	8.809439	6.845218
35	2	25	-14.816589	-8.677783	-9.788718	-4.243055	2.290141	6.956931	5.156926	3.834141	6.670874	2.671654	-0.010120	-9.750668	7.028097	-12.152974	6.624501	1.574858	8.532543	0.342295	-12.468169	3.498193
36	2	79	-10.375991	-5.356607	-5.495270	-13.380162	-0.551189	6.692768	2.727312	3.805026	8.672364	1.860675	1.165675	-15.255284	6.369376	-11.369903	3.215131	4.555097	3.243502	0.523969	-13.480320	0.615726
36	2	21	3.822431	8.459588	6.876215	0.936139	3.316508	2.300354	0.400519	0.726830	8.415747	7.631174	6.864547	-12.687360	0.142438	2.628624	0.197138	9.179437	2.983708	5.389117	0.555109	4.862513
37	1	100	-23.448517	-9.804599	-15.409585	-8.938888	-0.848389	6.107870	8.828631	4.608128	7.134405	2.358520	1.838026	-13.210925	6.889510	-16.541103	7.333235	1.910763	5.495213	-0.051265	-14.464595	4.524622
38	2	90	-7.335043	-9.065601	-13.774785	-17.144143	0.960662	4.762374	1.479397	-0.185593	7.978058	3.493249	1.069626	-9.491048	6.332581	-10.202523	2.894000	-0.344767	5.922333	0.620450	-16.070780	0.400216
38	2	10	8.854675	8.841624	2.455314	4.691165	2.533278	-5.411400	-4.541772	-4.504535	1.979958	6.855210	7.538015	-0.990432	-4.016716	4.321506	1.008003	5.414720	4.133895	7.138205	1.289687	6.119995
39	2	62	9.712604	8.590628	7.501552	4.257572	6.971760	-4.550521	-3.389577	-6.027838	1.445008	6.909243	7.349295	10.051641	-7.073665	4.192678	-1.461306	8.371686	1.446716	7.371448	6.237029	8.791785
39	2	38	-10.297107	-8.806761	-8.660592	-14.778599	2.213656	3.574956	1.373900	0.770335	7.309777	0.799082	0.941471	-1.954773	3.763494	-12.608158	3.303400	2.017318	6.810049	1.818042	-6.778213	7.695915
40	2	59	-19.216003	-6.066074	-7.154607	-12.345900	-2.239592	7.020065	7.229783	8.318233	6.614841	1.541744	0.640685	-14.504394	5.806593	-12.057238	7.143995	1.248849	6.898826	1.306316	-6.067008	1.495965
40	2	41	5.069612	4.828049	7.858557	5.886811	4.343804	-0.014676	1.414014	4.745075	4.880403	6.850568	6.336666	-0.558701	1.935269	4.946645	1.241877	7.513033	6.772976	6.393151	7.799213	7.077367
41	2	89	-25.769160	-7.663436	-6.964251	-12.989093	1.935768	6.672790	4.733638	8.652908	8.051632	-2.370160	3.142064	-18.538665	7.547098	-16.534050	6.728542	0.264269	8.244246	1.948041	-13.091169	5.506281
41	2	11	7.269883	6.676528	9.776075	3.149682	8.527728	0.188081	-0.534175	0.058004	2.292466	3.646164	7.780586	8.159872	-2.693673	6.796536	1.653850	6.638513	2.909640	7.163497	6.728944	7.214731
42	2	57	3.997912	8.148123	4.570080	7.337594	4.091182	-3.513080	-0.304551	-3.003600	1.064125	6.464223	7.088827	4.954113	-4.740390	5.762415	1.091229	6.809450	2.251141	6.526546	6.314600	5.700090
42	2	43	-16.038559	-7.969143	-12.025810	-11.188588	-1.512723	6.529167	6.400487	5.514480	4.662713	1.172459	1.246736	-4.479370	5.211508	-14.714311	6.171064	0.499385	6.753797	0.808167	-12.023194	0.223884
43	2	91	-18.430652	-8.730731	-11.133358	-13.928873	0.151215	3.818194	6.358533	3.467242	8.730194	0.296725	5.626343	-10.601270	5.672110	-11.495555	4.822180	1.472963	7.157020	0.901731	-15.497979	3.180378
43	2	9	8.410884	3.461840	6.083792	8.054527	6.722550	-6.652308	2.000405	-1.376554	4.718270	4.333949	8.834513	7.004888	1.414434	7.623404	-0.383475	7.908952	6.015107	6.439441	6.393094	7.805056
44	1	100	11.406346	7.497874	6.474994	6.959527	6.340734	-7.071006	-3.380978	-4.171460	1.201287	6.484994	5.414445	10.856425	-0.336920	5.663010	-0.505067	7.822217	-0.179704	6.601357	5.595714	5.717452
45	1	100	-19.349515	-10.703092	-11.722942	-18.227081	-2.722844	6.154232	6.111936	5.396529	7.559068	1.896205	5.296314	-13.235748	5.881061	-19.065240	7.528415	1.249062	7.234484	-0.686666	-14.979720	2.184209
46	1	100	-17.133303	-7.770250	-11.385777	-10.850563	2.037061	6.967667	6.489965	6.760584	5.718081	2.666633	-0.334323	-14.901037	7.718386	-16.986352	7.912909	-0.654072	5.531439	0.689196	-9.133638	-0.384226
47	2	76	9.118940	6.813802	4.001499	8.207220	5.950367	-8.363063	1.041380	4.483399	3.329526	6.263343	6.587291	5.699979	-6.272502	5.756408	1.641221	6.496091	-4.222625	6.837601	6.801503	8.099689
47	2	24	-10.078636	-6.819102	-13.857117	-10.514400	2.494494	4.532939	7.286515	8.473616	5.908912	1.431776	0.511987	-6.495200	4.719049	-11.446179	6.741297	1.557812	1.772923	0.958150	-16.738385	6.334388
48	3	34	11.398573	3.792376	8.719239	6.703903	7.723047	-4.639486	-0.616236	-6.019551	0.141533	6.292549	6.598652	10.206233	-6.880697	3.725220	1.216524	6.528127	2.654414	6.059411	5.386692	6.872135
48	3	65	-0.937419	-8.521954	-9.033311	-10.316803	2.146113	0.493866	3.007898	0.784714	6.133048	4.246177	5.794824	1.905864	-5.572013	-8.365857	1.469223	2.662877	5.100665	0.093595	-15.172273	6.762507
48	3	1	-8.052758	-13.093356	-9.030121	-15.900493	2.146112	5.705045	6.053530	4.977648	6.133048	-0.173915	4.426387	-8.438297	1.971711	-19.847900	7.049143	0.622735	5.100675	0.093445	-15.172273	4.929617
49	2	39	9.845691	2.668810	7.185035	5.116634	7.138315	-5.581639	-6.173832	-0.720529	1.307211	8.419109	3.555252	10.499431	-4.892644	6.606795	-0.394026	7.334834	3.603723	7.747221	8.880014	7.016414
49	2	61	-5.087253	-11.593118	-9.426324	-6.867100	1.587863	6.934453	2.587873	2.757580	5.353968	4.531684	-3.017645	-9.042385	2.197864	-12.705882	5.668859	1.189961	6.494600	1.414053	-9.935572	2.413978
50	1	100	-16.366764	-5.562455	-11.313475	-15.398610	2.408318	5.393937	5.730919	8.499233	8.017531	-0.325881	4.078218	-17.300969	7.374394	-13.503024	8.134391	3.828070	5.468841	-2.292004	-12.854599	4.080742
51	3	80	10.300210	7.400640	8.587361	5.301678	7.552483	-4.725183	0.957643	-2.476870	3.987233	7.352351	4.017424	6.954236	0.873500	6.695373	0.861654	4.694808	5.194935	5.907048	4.177628	6.590163
51	3	9	-2.527494	-2.341584	-2.783632	-3.292875	1.678321	2.365005	4.131910	2.891908	4.608025	2.714149	1.231525	3.375942	6.697737	1.979812	5.869096	4.455948	5.575485	0.103607	-11.695721	6.588987
51	3	11	-8.609108	-6.858001	-9.087083	-10.635158	1.657616	6.775705	4.139677	2.907153	4.608027	0.768270	1.167257	-0.276753	6.938741	-11.716151	7.205288	-1.654871	6.383144	-0.422769	-18.286642	0.241816
52	3	41	-3.592388	-9.722351	-8.874977	-8.400037	0.638719	7.532344	-0.303993	-1.473032	3.727867	3.115766	0.478919	-2.797356	6.523759	-20.536629	4.505204	4.012301	6.647734	1.438354	-10.315818	0.772176
52	3	44	2.015373	5.569152	1.943773	0.209737	6.471659	3.839238	-0.430273	-6.013889	-2.563056	6.157062	3.385190	3.036200	1.402423	-2.697268	4.488895	7.118884	0.737001	7.730320	1.914130	1.396217
52	3	15	8.354465	6.737054	7.399282	5.753395	6.471678	-2.790956	-3.858649	-6.014507	-2.603463	6.157063	3.386553	9.649506	1.402277	3.256745	-0.391925	7.466815	0.642760	7.875522	7.091900	6.669815
53	3	67	-19.996205	-8.789483	-9.521474	-11.232326	2.635286	6.681594	6.699588	6.594658	6.820041	1.218496	7.105205	-12.464775	2.896032	-14.665865	4.178954	-0.303697	5.957331	1.962630	-9.837058	4.374207
53	3	30	8.115057	6.731153	6.761808	6.392795	8.165276	-1.734954	-1.512836	-2.782642	1.186780	7.008799	7.304740	10.962082	-3.709166	7.426601	-1.458010	5.354264	5.116287	7.103575	7.906234	6.482381
53	3	3	3.719319	1.138541	-1.278570	0.918175	7.474509	3.336891	2.932667	-0.845683	1.346566	7.008799	7.292729	4.581665	-3.707609	-4.409766	2.254417	5.353649	5.117530	6.975182	2.687257	5.716357
54	2	26	7.548106	8.047993	6.215687	4.955518	7.777405	-6.093694	3.823723	3.460333	3.195097	6.787602	5.900578	2.113828	-4.219507	6.632641	0.499076	8.145728	0.927688	6.946684	4.406982	9.660180
54	2	74	-18.539491	-7.364390	-11.667831	-13.910314	1.138717	4.951492	9.407495	4.090816	6.792239	4.317810	1.504544	-12.154772	4.515880	-17.449547	5.749663	5.128652	3.711040	0.747432	-16.760153	3.346042
55	2	95	-11.517242	-6.575935	-8.213953	-16.245053	1.773587	4.303850	5.888293	5.382743	6.801365	-1.612571	3.916105	-9.010978	6.980986	-12.773505	7.257546	1.362552	4.227551	0.055744	-19.469784	1.848344
55	2	5	7.271224	6.736108	4.999097	0.353274	8.146944	-7.601985	2.344770	4.202289	3.129683	4.850095	6.731648	0.929678	-2.164754	7.121785	1.999718	6.276796	1.011828	5.707239	2.190915	7.233347
56	1	100	-13.047250	-9.543994	-10.873289	-14.989583	1.970375	9.152885	7.775863	6.104146	7.067941	1.309837	-0.703397	-9.498980	5.762475	-15.925997	6.289337	0.478405	8.312530	-2.756872	-19.676239	0.719426
57	2	28	8.966008	6.121509	5.472597	6.962577	6.743059	1.629512	-6.145479	0.525693	0.635548	6.316895	4.765009	8.504350	4.162575	6.330657	3.673103	4.931454	7.752211	6.050714	7.070778	3.046636
57	2	72	-19.573569	-7.311671	-11.734028	-8.681983	3.820574	7.967997	4.191532	6.174847	5.210720	0.920433	-1.826384	-6.526892	6.667069	-14.707912	8.307632	-0.250386	8.177052	0.808910	-14.903431	0.063122
58	2	63	-12.990931	-9.764781	-7.354715	-11.905016	0.410763	6.429554	7.034814	5.441152	5.766432	-2.356130	2.310606	-14.810881	6.911390	-5.860166	5.858199	0.524051	8.468845	-0.629667	-14.447739	0.033641
58	2	37	7.011104	4.975498	3.370286	-0.393384	6.456495	-2.060535	2.944469	-0.784359	5.766431	2.985083	7.355513	3.094123	-4.128792	8.952302	1.476650	6.446799	7.216738	2.665304	1.744338	5.673285
59	2	71	-14.058904	-10.230278	-5.864385	-16.101385	0.226570	6.568984	4.562518	5.921957	8.291462	-0.344990	2.870613	-16.611534	5.488773	-14.727622	6.607363	1.223956	8.683420	1.791404	-11.919112	1.309508
59	2	29	3.371539	4.734249	5.274567	-1.311350	5.593542	-5.876469	3.477278	2.601657	8.290978	6.194789	9.054021	0.278490	-2.924505	4.561117	0.657435	6.437821	6.993501	1.901075	3.651519	6.252864
60	3	32	-0.687440	7.207371	4.767503	4.984138	7.930616	5.436347	2.016294	3.520596	1.677156	6.090761	7.600505	6.356770	4.770241	0.793623	4.535363	5.311961	6.606635	8.643818	2.922334	2.878868
60	3	62	-14.644522	-8.956595	-12.246602	-11.003052	2.000330	7.269100	7.352361	7.165065	6.087068	1.586208	5.327031	-5.570022	5.254400	-12.673073	4.540160	3.200281	6.800572	2.262280	-12.474340	2.629719
60	3	6	9.166164	7.359374	5.878174	5.687031	7.937127	-1.703054	-2.983432	0.443006	1.677156	6.107207	9.356385	10.239566	-0.402886	2.746257	0.663778	7.626251	4.121787	8.643818	2.940363	8.887726
61	1	100	-18.012508	-14.521475	-9.031126	-9.048625	-1.864992	7.724140	7.955615	5.718640	5.176194	3.119185	-0.041227	-5.641079	9.172521	-20.171804	5.736102	0.968432	4.809399	2.162156	-2.305904	3.200830
62	1	100	-24.006115	-11.118742	-5.369104	-13.290802	2.020099	5.978951	5.418270	5.237929	6.972986	-2.194561	1.137869	-12.873322	7.896065	-9.086633	6.526812	1.695232	7.055995	-1.167388	-16.898732	1.353131
63	3	66	-14.974227	-7.963808	-11.401737	-10.872217	-0.108643	8.353072	5.089213	4.818794	6.902300	1.993467	-0.349100	-14.858961	6.202273	-20.006240	7.265334	-1.501906	7.585504	1.344145	-13.018933	1.145084
63	3	21	10.912288	8.108165	6.329014	7.493013	6.386921	-1.239753	0.334138	-0.531525	1.690856	8.362930	5.178885	7.512182	-1.931018	4.782119	0.996454	4.852617	3.676682	6.808761	9.047953	5.197106
63	3	13	8.619067	2.880022	-0.230527	2.611540	5.860696	4.302497	2.699915	1.590302	2.125468	8.362930	5.178885	5.331399	-1.931018	-2.393666	7.259142	4.852617	3.676682	6.665473	2.943470	4.100463
64	1	100	-3.520248	-9.354261	-9.824180	-10.719083	-4.378567	-0.681660	2.308019	3.427899	4.156161	5.868333	5.774772	4.925997	-2.982174	-3.580477	0.700793	3.495091	3.442496	-0.824452	-18.347506	6.026413
65	2	92	-20.608961	-14.947945	-12.311461	-10.469997	0.690942	8.763339	6.443195	6.975071	5.469562	3.322155	0.294909	-17.650005	6.389755	-13.841167	6.597075	0.564607	7.075953	0.404097	-16.198248	4.554184
65	2	8	6.727328	3.898557	5.411414	6.879214	5.296013	-0.891060	-4.572943	-3.110581	0.632939	7.161410	6.505844	9.921586	-2.658170	7.582229	0.558749	6.379014	2.739855	6.997439	6.090450	9.250795
66	3	83	10.036527	7.261821	7.903927	8.563051	6.647111	-9.520538	-3.709744	-4.533457	0.802532	5.343918	7.978742	8.297817	-3.488369	4.715921	-0.662885	5.115078	5.758685	7.551096	8.121412	6.752350
