6	10	24	-7.783878	6.085090	6.078001	9.736467	-15.961559	6.304430	9.061904	6.263703	2.670556	6.501099	7.175511	-16.480150	5.954663	4.785607	6.507852	8.265930	-5.724088	9.162058	-2.871822	6.376767	5.394983	-7.531289	-2.524568	-2.283324	-6.544625	-1.948556	-1.520746
6	10	19	-7.785378	6.085320	6.081270	9.736468	-15.961569	6.304430	9.065015	6.263704	6.528488	6.520993	-7.893054	-16.480282	5.954672	-16.579843	3.245077	-26.418301	6.076794	-3.979147	-14.071001	-14.990138	-0.121759	2.180537	9.387772	-16.167051	-19.619562	-17.933159	-3.110686
6	10	11	6.734836	-8.465046	-15.190157	-3.301558	9.877094	-11.062733	-11.544240	-1.422478	-7.718542	-10.741146	7.175511	10.171906	-4.304227	4.785607	6.507852	8.265930	-5.724088	9.162058	-2.871822	6.376767	5.394983	-7.531289	-2.524568	-2.283324	-6.544625	-1.948556	-1.520746
6	10	7	6.734835	-8.465044	-15.133452	-3.301558	9.877094	-11.062733	-10.056943	-1.422478	-3.860609	-10.741146	-7.893054	10.171906	-4.304227	-16.579843	3.245077	-26.418301	6.076794	-3.979147	-14.071001	-14.990136	-0.121759	2.180537	9.387772	-16.167051	-19.619562	-17.933159	-3.110686
6	10	3	6.734836	-8.465046	-15.188534	-3.301559	9.877094	-11.062733	-11.320763	-1.422478	-5.573708	-10.741146	2.620319	10.171906	-4.304227	8.706127	6.507964	14.365118	-9.154087	3.285323	8.340960	12.295488	5.394983	-9.868400	-7.205427	-2.299523	2.935086	4.343043	-0.568908
6	10	7	-7.785378	6.085320	6.081270	9.736468	-15.961569	6.304430	9.065015	6.263704	6.520300	6.520993	-5.833528	-16.480282	5.954672	-10.447759	3.245077	-17.071440	1.616079	5.005118	-9.419117	-7.076016	-0.121759	0.313518	6.692057	-9.067478	-13.328546	-12.825829	-2.788053
6	10	4	-7.785361	6.085318	6.081234	9.736468	-15.961569	6.304430	9.064870	6.263704	4.815390	6.520990	2.620319	-16.480280	5.954672	8.706127	6.507964	14.365118	-9.154087	3.285323	8.340960	12.295488	5.394983	-9.868400	-7.205427	-2.299523	2.935086	4.343043	-0.568908
6	10	2	6.734835	-8.465044	-15.134391	-3.301558	9.877094	-11.062733	-10.066985	-1.422478	-3.868798	-10.741146	-5.833528	10.171906	-4.304227	-10.447759	3.245077	-17.071440	1.616079	5.005118	-9.419117	-7.076019	-0.121759	0.313518	6.692057	-9.067478	-13.328546	-12.825829	-2.788053
7	7	7	-10.976502	5.453413	9.820365	6.526335	-21.570387	6.341023	3.725713	6.968695	0.938971	3.407402	5.954859	-13.966971	5.148994	9.757439	5.706336	15.897503	-12.319178	10.799146	8.027394	12.122667	6.949455	-5.930217	-9.560685	4.244536	-3.977534	7.706542	-5.461932
7	7	34	7.084148	-10.655678	-16.794484	-11.354191	8.168749	-7.579498	-18.587821	-3.272935	-10.755842	-10.586900	5.954859	9.955859	-4.583694	9.757439	5.706336	15.897503	-12.319178	10.799146	8.027394	12.122667	6.949455	-5.930217	-9.560685	4.244536	-3.977534	7.706542	-5.461932
7	7	41	7.084148	-10.655678	-16.794400	-11.354191	8.168749	-7.579498	-18.581954	-3.272935	-5.417108	-10.586881	-7.244585	9.955859	-4.583698	-19.413296	-0.874863	-7.239932	5.389915	-4.539147	-14.545585	-11.643230	2.538718	6.748001	10.044473	-13.042383	-20.113646	-14.629282	-3.842231
7	7	3	7.084148	-10.655678	-16.794400	-11.354191	8.168749	-7.579498	-18.581954	-3.272935	-5.417108	-10.586881	-7.137106	9.955859	-4.583693	-17.819987	-0.874863	-2.863693	3.071235	0.235751	-9.028073	-10.852966	2.538766	6.547559	3.816476	-13.021573	-15.749671	-11.138594	-4.399257
7	7	6	-10.976504	5.453413	10.017047	6.526386	-21.574290	6.341023	5.305066	6.968695	6.277705	3.407751	-7.244585	-14.189124	5.149010	-19.413296	-0.874863	-7.239933	5.389915	-4.539147	-14.543726	-11.643609	2.538718	6.748001	10.044473	-13.042383	-20.113646	-14.629282	-3.842231
7	7	2	-10.976504	5.453413	10.017047	6.526386	-21.574290	6.341023	5.305066	6.968695	6.277705	3.407751	-13.411532	-14.189124	5.149010	-9.833557	-0.874863	0.724420	-3.250351	0.235772	5.878814	-6.371200	2.556824	7.637028	-2.713899	-13.067621	-6.442403	-0.250368	-3.890991
7	7	7	7.084148	-10.655678	-16.794400	-11.354191	8.168749	-7.579498	-18.581954	-3.272935	-5.417108	-10.586881	-13.411532	9.955859	-4.583698	-9.833557	-0.874863	0.724420	-3.250351	0.235772	5.878814	-6.371200	2.556824	7.637028	-2.713899	-13.067621	-6.442403	-0.250368	-3.890991
8	8	30	-11.105641	6.251040	7.929746	6.572196	-19.474673	6.836424	6.294386	8.038045	6.852101	7.301821	-5.605421	-6.035596	6.822853	-24.738642	4.098459	-20.575313	6.907493	-2.336427	-16.207168	-14.302244	0.775952	5.420632	10.027907	-7.559654	-16.744729	-15.487680	-3.204912
8	8	47	3.623028	-8.706389	-15.979123	-11.344548	7.811228	-10.810599	-16.067032	0.036972	-4.263147	-10.080526	-5.605421	11.467694	-3.505815	-24.738642	4.098459	-20.575313	6.907493	-2.336427	-16.207168	-14.302243	0.775952	5.420632	10.027907	-7.559643	-16.651624	-15.487680	-3.204912
8	8	6	-11.093276	6.251035	6.786070	6.572196	-19.469854	6.836424	6.079909	8.038044	1.495765	7.299016	5.418478	-6.035596	6.822845	-0.931422	5.863284	-0.334845	1.718487	5.197709	-3.031356	2.593853	6.945022	-1.927669	0.866478	7.857592	-1.546463	-3.723275	-7.949564
8	8	3	3.623028	-8.706389	-15.979123	-11.344548	7.811228	-10.810599	-16.067030	0.036972	-4.263132	-10.080526	-5.721707	11.467694	-3.505966	-3.168219	4.258141	-6.094805	-1.590256	4.541764	7.052967	1.826787	6.636998	-2.416427	0.497533	4.756438	-5.834922	2.455533	-2.708808
