31	4	1.072111	-0.306972	-12.815926	-3.138610	-6.815581	8.867127	5.641365	6.322762	6.379899	-0.354314	3.080186	0.063996	6.633364	4.473079	-3.969306	-1.795440	-11.469832	-6.962380	-17.206408	-15.953871	-6.286718	-3.494313	7.393739	-11.101787	-12.780828	5.936167	-12.815926	6.443100	6.847784	-16.377011	-5.875702	-6.304380	6.379899	-0.354314	3.080186	6.334238	10.706119	6.217587	-3.969306	-7.782930	-12.171601	-9.671028	-24.237436	-22.566899	-6.286718	-3.494313	7.393739	-11.101787	-8.761066	0.634180	5.526144	0.537734	0.627602	-10.567732	-3.021634	-3.710600	6.379899	5.673431	6.716773	2.148511	-7.635380	-6.144353	6.571076	2.035419	0.579705	8.971783	3.035426	8.545898	3.741666	4.724726	3.045520	2.884043	-3.934374	0.615405	5.529581	-5.968770	-9.085862	8.867104	5.641365	6.322764	6.379899	5.673431	6.716773	-4.121731	-21.518859	-9.310129	6.571076	8.020175	5.510698	10.298369	11.267955	11.522586	3.741666	4.727438	3.034571	2.893678
40	4	6.567158	-2.627530	-6.157584	-4.668520	-9.162953	5.728657	2.784865	6.845463	6.572432	1.666745	1.961852	0.603980	-4.922847	-6.246687	-0.784386	6.155300	5.537928	0.948209	5.932055	6.569809	4.897911	8.496863	3.953609	1.026612	3.424471	-5.851806	6.197719	-9.834624	-15.536645	5.728937	2.784871	6.845466	6.572432	7.892175	6.433958	-6.550002	-12.545056	-18.664858	6.928810	6.365362	5.695437	7.786045	9.054487	9.602303	4.897911	8.497072	3.953609	6.323091	-11.683625	3.909107	-11.336472	7.035346	5.762668	-12.935960	-8.508011	-8.331618	6.572432	1.666438	1.961852	4.923128	10.031168	4.545318	-0.785256	-10.036128	-7.386403	-12.496279	-20.934391	-23.521630	-5.594588	-3.364350	8.696547	-9.562312	6.567097	-2.627529	-11.336472	-4.536311	-9.162496	5.728657	2.784865	6.845463	6.572432	1.666438	1.961852	0.603980	2.052201	-0.962613	-0.785256	0.122758	-1.442713	-1.978644	-5.486615	-6.098516	-5.590383	-3.354551	8.696547	-9.562312
43	4	-11.703134	0.156308	7.353531	1.766786	1.588579	-12.726997	-3.516020	-6.368114	6.948999	5.219364	5.982043	-2.457169	-17.446219	-13.473763	5.153977	5.730533	6.473212	10.960049	7.830105	8.084510	6.378040	7.757079	0.796727	5.995198	-9.940142	6.364940	-10.170893	7.321161	7.378970	-15.994893	-3.519469	-6.368127	6.948999	2.772534	0.790008	8.019080	11.452837	4.973822	-4.006650	-8.683754	-12.935079	-7.527946	-23.827010	-17.153674	-1.655279	-4.333465	6.103603	-11.232313	0.989218	-6.213607	7.353531	-9.046890	-9.545355	8.711412	6.047474	6.155509	6.948999	5.219364	5.982043	-5.598616	-17.449110	-13.536023	5.153977	5.770746	6.541874	11.450582	7.831272	8.084525	6.378040	7.757079	0.796727	5.995198	6.399100	-0.012993	-10.170893	-4.384935	-7.060485	8.541549	6.047474	6.155508	6.948999	2.772534	0.790008	4.877633	11.452732	4.952629	-4.006650	-8.683747	-12.839580	-7.097384	-23.701691	-17.153546	-1.655279	-4.333465	6.103603	-11.232313
44	4	-7.305815	2.850782	9.002628	2.889634	0.727131	-5.980845	4.256411	3.687452	7.255240	6.503748	8.125547	-9.210040	-18.670415	-13.502618	7.478537	3.144361	7.714065	10.130738	8.755891	9.303224	4.957555	6.212482	-0.922789	8.092366	-8.660508	6.942678	-9.004497	7.649210	5.690636	-16.511076	0.779791	-7.796521	7.255240	0.432104	2.011330	6.432354	11.024005	6.659396	0.499234	-13.737087	-8.186206	-20.264022	-26.200116	-20.014728	-7.664161	-3.429078	4.720818	-4.416299	0.616603	-3.414889	9.002628	-6.048452	-12.467926	10.340327	7.002123	7.757148	7.255240	6.503748	8.125547	-10.307736	-18.697583	-13.502639	7.478537	3.144361	7.714065	10.132860	8.755891	9.303224	4.957555	6.212482	-0.922789	8.092366	6.015578	0.639473	-9.004496	-5.543755	-8.543481	10.306182	6.989061	7.681471	7.255240	0.432104	2.011331	0.713608	10.922302	6.556754	0.499235	-9.819387	-8.170731	-16.447484	-19.792222	-17.325467	-7.664161	-3.429078	4.720818	-4.416299
51	4	-11.893205	2.959915	3.858624	0.850642	0.590895	-5.703537	-0.097730	-3.510788	3.415241	3.435301	7.340225	-4.317706	-16.901541	-8.197596	2.885538	5.085555	6.438473	3.864913	10.981811	10.196178	8.166800	3.124617	2.626340	6.051853	-10.465693	7.873834	-7.864781	6.263888	7.026156	-14.700938	-3.612673	-5.466178	3.415241	-3.060631	2.429692	5.476973	6.142135	6.381951	-3.319768	-9.366961	-8.212030	-18.685400	-19.508456	-17.598557	-2.577199	-8.934808	2.806808	-1.678517	3.781771	-2.904772	3.858624	-9.061327	-13.693256	9.299233	4.227535	5.424995	3.415241	3.435301	7.340225	-6.751211	-16.902913	-8.198630	2.885538	5.101205	6.562152	3.864913	10.981813	10.197502	8.166801	3.124617	2.626340	6.051853	6.824519	2.009147	-7.864781	-3.654835	-8.344951	8.896890	4.227526	5.424985	3.415241	-3.060631	2.429692	3.022317	5.954257	6.371955	-3.319768	-7.562630	-8.214751	-16.564230	-19.313738	-15.467339	-2.576527	-8.934793	2.806808	-1.678517
52	4	-8.421253	6.428204	-15.625241	6.698112	5.766124	-12.263443	-0.249520	-8.571860	4.482961	-1.736575	0.064740	5.653691	10.395427	5.802514	-0.783578	-8.371339	-11.725168	-15.297194	-19.626764	-20.685116	2.291897	-8.487406	5.384713	0.190355	6.461587	0.155405	-15.625241	-2.338729	-10.430069	7.620277	7.004539	6.672674	4.482961	-1.736575	0.064740	0.626103	9.505545	2.762178	-0.783577	-6.178371	-6.322170	-15.273474	-19.618997	-17.444466	2.291897	-8.487406	5.384713	0.190355	6.461587	0.155405	-15.566483	-2.338729	-10.430069	7.620277	7.004539	6.672674	4.482961	-1.736575	0.064740	0.626103	-7.153131	-3.553263	-0.783550	4.928989	2.804013	-3.687270	-2.488538	5.887863	8.217073	-0.183770	5.315029	0.253425	6.268082	0.155405	-15.625241	1.144496	-0.878092	-5.277538	1.817819	0.114453	4.482961	-1.736575	0.064740	5.653465	10.395427	5.802514	-0.783578	-8.371339	-11.725118	-15.297194	-19.626764	-20.685115	2.291897	-8.487406	5.384713	0.190355
53	4	1.295503	-4.412344	4.906059	-9.480829	-7.072463	9.472782	8.869376	5.484119	6.509156	4.731545	3.733947	-3.989250	-22.691178	-17.718292	6.274316	7.524954	6.846794	7.355463	10.220590	9.744213	2.786052	7.712604	2.592567	4.098983	-6.533240	5.351016	-17.350887	5.578971	4.606255	-11.555079	-0.255115	-7.353745	6.509156	0.994790	-2.689597	7.895643	10.139574	6.549644	-1.494985	-11.978172	-10.843499	-17.490368	-19.057721	-18.719994	-4.985171	-3.471661	8.346276	-9.694281	7.063377	-0.936349	-17.350887	-6.388213	-3.508532	9.458013	8.757131	5.480112	6.509156	0.994790	-2.689597	2.316446	9.386727	6.518832	-1.494985	-7.451833	-8.665572	-17.490365	-18.725715	-16.293157	-4.985171	-3.471661	8.346276	-9.694281	-12.332911	1.839320	4.906023	1.517107	0.552567	-4.070870	3.016016	-4.485095	6.509156	4.731544	3.733946	1.589951	-18.219063	-12.124552	6.274316	6.748116	4.867856	1.007575	6.262973	3.861338	2.785903	7.712603	2.592567	4.098793
55	4	-1.545418	2.273073	6.582411	2.922559	-3.848111	9.807678	8.024653	6.492742	4.640313	6.146304	8.957494	-12.982074	-20.262473	-11.265796	3.568757	6.589525	5.839855	9.682579	9.605684	7.753343	7.051790	7.838181	0.005604	5.213128	-10.084244	2.385487	6.582411	4.865973	2.066089	-3.177518	1.824854	2.317313	4.640313	6.146304	8.957494	-9.278037	-20.262447	-11.265771	3.568757	6.588674	5.839855	9.682515	9.605684	7.753343	7.051790	7.838181	0.005604	5.213128	-7.302808	8.114208	-8.953339	6.096512	7.454457	-18.451350	-2.806916	-2.289895	4.640313	-0.247702	3.412999	3.449166	7.430277	5.564415	-8.162535	-6.664502	-5.884530	-17.162627	-21.166733	-25.172057	-3.680703	-2.681513	6.191797	-8.710676	6.163162	3.544761	-8.953339	0.798851	-4.002880	7.204878	8.024667	6.501926	4.640313	-0.247702	3.412999	-1.838665	2.649087	1.107713	-8.162535	-1.453562	-3.104781	-9.186493	-8.018142	-18.432851	-3.680703	-2.681494	6.191797	-8.710676
57	4	-8.576823	6.617671	-7.155049	6.258941	6.575219	-17.186603	-5.350788	-9.842630	5.472753	-1.090833	0.864087	7.014445	12.427809	6.199952	2.063973	-11.556428	-11.432834	-17.998712	-20.959887	-19.934938	-4.461554	-7.247247	6.770587	-16.015756	-10.875050	1.121090	2.583423	2.089784	-0.604174	-11.191522	-0.451708	-3.606766	5.472753	2.435096	7.397092	3.577786	-4.637198	-8.637322	6.604343	0.035922	-0.294194	-1.573349	-5.726403	-2.725068	-4.459993	-6.619727	6.770130	-9.754694	2.917715	-1.934843	3.605587	-6.914422	-16.983035	11.110806	6.025970	7.084753	5.472753	2.592022	7.418071	-2.003471	-17.655823	-13.055508	6.704330	6.364644	5.964606	5.218679	8.527526	6.678586	7.895728	4.252471	5.379746	-0.141171	8.078391	0.661053	-7.155049	-2.563475	-8.907253	11.110766	6.021266	7.084084	5.472753	-1.090833	0.864087	2.044336	12.427781	6.192451	2.063973	-6.862936	-10.818583	-14.277584	-17.351272	-19.926676	-4.461554	-7.247247	6.770587	-16.015756
58	4	-10.151212	4.682176	-12.128972	8.804915	7.555726	-15.437758	-1.855590	-11.562308	6.019109	1.959217	0.305289	5.888218	7.999870	6.378345	-3.612149	-10.215299	-10.789035	-14.544388	-20.750488	-24.349121	-5.858943	-6.736631	7.979064	-5.320006	-15.267531	0.981252	6.008474	3.475988	1.700247	-10.833517	-1.594311	-11.539352	6.019109	4.871645	6.666910	0.412798	-21.645965	-10.862824	5.423777	3.216706	1.384458	9.417298	9.368704	7.078654	6.075869	5.825018	2.880793	4.376738	6.792673	-1.239464	-12.128972	-2.845430	-6.872590	11.681204	7.932758	6.753353	6.019109	1.959217	0.305289	2.152397	7.651016	6.294113	-3.612149	-9.333138	-10.788760	-14.546189	-17.914110	-20.141897	-5.858943	-6.736630	7.979064	-5.320006	1.648719	-4.704461	6.008474	-6.471284	-13.897809	11.681322	7.932768	6.753353	6.019109	4.871645	6.666910	-3.323023	-27.107198	-15.795062	5.423777	5.104535	5.639074	10.944861	10.257494	9.696252	6.075898	5.825018	2.880793	4.376738
64	4	6.584112	-0.902156	-3.153000	-4.033061	-12.259334	10.350338	6.500439	8.420300	7.570820	-0.161783	0.070341	-2.448930	-11.172664	-3.308169	1.109755	6.561828	4.301203	3.033999	11.665821	6.633214	2.599057	4.875096	-0.898013	3.845582	6.662719	-0.758339	-11.160714	-4.033009	-12.221976	10.349854	6.500439	8.420300	7.570820	-0.162413	0.069828	-2.192886	8.833889	2.683894	-2.298664	-5.528411	-4.308492	-5.819203	-12.004772	-21.403757	-8.305423	-6.999564	5.455937	-3.445643	2.386330	-5.139261	5.530972	-9.128227	-18.220420	10.351088	6.500439	8.420300	7.570820	3.274178	6.509316	-10.482258	-23.916843	-10.249785	5.996278	6.561857	4.982164	10.591445	12.120841	6.633750	2.599057	4.875096	-0.898013	6.313860	-7.014630	5.474423	-11.160714	6.951247	4.976838	-15.345588	-5.154524	-7.695532	7.570820	-0.162413	0.069828	3.498243	9.217640	6.585314	-2.298664	-10.008103	-9.009829	-8.922276	-16.903056	-26.798502	-8.305423	-6.999564	5.455937	-3.445643
66	4	-6.919323	1.582397	6.931697	1.180035	-0.424319	-8.624116	0.233294	-4.504330	5.148106	6.392406	6.216765	-0.266149	-17.218531	-12.606590	5.460457	6.410243	5.220800	8.670504	7.074283	5.734074	7.883305	7.215121	1.548760	4.486570	-6.766700	6.657369	-6.596398	6.109354	4.455569	-19.985474	-4.829424	-13.425980	5.148106	0.470424	1.460059	7.094102	12.609353	6.462967	0.315051	-3.988442	-11.752206	-16.234750	-20.751443	-27.776882	1.290480	-4.391469	6.137433	-8.814069	7.249092	0.572149	-6.596398	-5.180845	-13.780159	9.140659	7.021866	3.052271	5.148106	0.470424	1.460059	5.159759	12.603717	6.462967	0.315051	-2.733639	-10.676567	-16.234750	-19.900496	-27.763377	1.290489	-4.391469	6.137433	-8.814068	0.789590	-4.484680	6.931697	-6.130016	-14.627553	9.141308	7.021866	3.052271	5.148106	6.392406	6.216765	-2.170872	-20.714393	-13.782523	5.460457	6.829277	5.649711	9.913439	7.221207	5.750201	7.884509	7.215121	1.548760	4.486571
69	4	5.001891	4.430279	-10.511721	-6.797077	-13.178332	6.634634	8.115779	8.860844	0.953074	-1.317452	1.791039	0.398065	-9.097021	-5.816280	-7.413796	4.828030	5.824119	2.357289	9.117061	8.830122	5.212496	7.055691	1.349011	0.922842	5.001891	4.430279	-19.112216	-6.797077	-13.178331	6.634634	8.115779	8.860844	0.953074	-1.317452	1.791039	0.401155	6.426542	0.626388	-7.413810	-5.623510	-1.632674	-4.237366	-8.502054	-4.642441	-4.663446	-3.742870	6.844720	-11.264404	-4.738794	8.576224	-10.511721	5.738495	3.024329	-7.444241	3.207268	6.665004	0.953074	-1.317452	1.791039	0.398065	-9.097021	-5.816280	-7.413796	4.828030	5.824119	2.357289	9.117061	8.830122	5.212496	7.055691	1.349011	0.922842	-4.738795	8.576224	-19.112216	5.738495	3.024330	-7.444243	3.207267	6.665004	0.953074	-1.317452	1.791039	0.401155	6.426542	0.626388	-7.413810	-5.623510	-1.632674	-4.237373	-8.501805	-4.642446	-4.663446	-3.742870	6.844720	-11.263166
78	4	-4.277531	6.899022	-9.986208	7.427160	5.503905	-16.871782	-6.938260	-14.471458	7.807525	-1.181749	0.439416	4.833598	10.120136	3.582186	-7.329329	-7.948365	-3.109283	-19.686664	-17.238140	-19.797498	-5.276343	-6.519131	3.976641	-5.964537	7.227160	1.544846	-9.986208	-0.815050	-7.170623	10.418140	5.164145	4.288771	7.807525	-1.181749	0.439416	2.040001	10.119595	3.473449	-7.329329	-6.192196	-2.990575	-16.691915	-13.652534	-17.796453	-5.276343	-6.519131	3.976641	-5.964537	-6.389389	0.895877	4.767150	3.825925	-0.966242	-7.855977	-0.902488	-12.471579	7.807525	5.252754	6.057136	-3.244967	-9.510701	-12.987445	3.297453	7.417620	6.477993	8.011995	10.766478	9.700342	6.080223	5.627026	-1.540335	6.224912	1.560801	-4.461648	4.767150	-4.423331	-13.432262	10.909212	5.164145	4.288771	7.807525	5.252754	6.057136	-6.038500	-9.510807	-12.987464	3.297453	7.418471	6.479550	8.013570	10.766612	9.735172	6.080223	5.627026	-1.540335	6.224912
83	4	-6.770835	6.344550	-11.092461	7.202330	6.632631	-19.997049	-5.142650	-9.580161	4.378268	1.340810	0.867115	6.942675	10.565749	6.396392	-4.925028	-9.327632	-12.345256	-16.767873	-19.239177	-21.922683	-3.652272	-6.180799	6.099513	-9.972643	-12.801108	2.088446	4.685376	1.265255	2.493630	-15.340870	-5.001318	-9.472912	4.378268	4.974818	6.599055	-1.411726	-22.983706	-10.514622	7.292167	7.130800	4.704070	9.884734	11.307046	10.058112	7.967904	6.291315	2.753797	5.908300	0.559784	-3.112503	4.685376	-7.847504	-14.439073	8.735148	6.251855	6.594358	4.378268	4.974818	6.599055	-4.717655	-24.071752	-13.990082	7.292167	7.130873	5.345295	9.904344	11.362173	10.058466	7.967936	6.291315	2.753797	5.908300	6.713475	1.203425	-11.092461	-4.338396	-10.713863	8.495300	6.251845	6.594358	4.378268	1.340810	0.867115	3.636699	10.482826	6.396392	-4.925028	-9.297523	-11.217541	-16.552776	-19.197510	-21.533612	-3.652258	-6.180818	6.099513	-9.972643
87	4	-9.592348	5.213886	6.271448	2.068832	4.759937	-14.675375	-5.698206	-4.594890	4.476359	6.271393	7.427806	-7.123219	-19.854264	-8.894576	4.890700	6.961497	6.627460	9.895763	10.370827	8.301698	6.926627	6.062344	0.946177	7.619345	2.649591	-0.887953	6.271448	-5.808539	-12.957921	6.965724	4.881080	7.984814	4.476359	6.271393	7.427806	-10.177732	-19.896187	-8.894576	4.890700	6.963323	6.627460	9.895769	10.370827	8.301700	6.926627	6.062344	0.946177	7.619345	-10.290694	7.420363	-8.541780	8.361621	7.647184	-14.733027	-5.698372	-4.629473	4.476359	0.545080	1.279313	4.401596	6.325613	7.156265	-6.906787	-11.994625	-9.432069	-14.141401	-19.770516	-22.550033	-1.482189	-4.959486	5.339122	-7.817636	5.224406	1.309797	-8.541780	0.432249	-6.285287	6.782710	4.881080	7.658594	4.476359	0.545080	1.279313	1.350390	5.669018	5.118778	-6.906787	-11.566580	-5.071006	-13.594713	-15.143257	-21.325924	-1.482189	-4.959486	5.339122	-7.817636
