44	2	88	8.502821	0.707702	-15.027483	2.213714	5.897063	11.521357	7.006382	-3.792772	-11.351995	-11.460452	-13.208805	-18.805855	-20.240490	-3.985115	-4.610531	6.354616	-6.713214
44	2	12	8.502821	6.607380	6.633833	4.563118	0.436600	-18.219334	-15.951254	6.614758	4.603803	1.376079	8.647162	7.281059	10.876468	8.052869	7.429659	0.835335	6.492481
45	2	53	7.262778	-3.072481	-9.636439	0.640060	7.164344	9.201138	4.450569	-4.573658	-7.137322	-8.382316	-17.393232	-19.061960	-24.962118	-2.338456	-2.954682	6.592359	-6.520292
45	2	47	7.262778	3.045693	5.748677	6.340102	-3.276043	-18.931495	-13.381794	4.050073	8.404479	7.617969	10.110270	7.262469	10.513776	6.946090	6.157154	2.196778	7.561118
46	2	70	6.478761	-1.899418	-9.256242	-2.622714	7.769710	5.127120	3.913678	4.590454	-10.925090	-12.218426	-18.853245	-24.082875	-24.806969	-3.230343	-2.341190	5.497982	-7.388336
46	2	30	6.478761	3.659590	6.947636	3.074157	1.751659	-16.068841	-15.394913	8.048128	6.617252	1.549807	2.679266	9.052987	8.180333	6.649122	7.585223	3.015524	6.072171
47	2	90	6.680685	8.503743	5.844351	6.578447	-4.225887	-16.554082	-12.332524	6.763350	8.389974	4.131704	8.785859	9.250257	11.059565	7.087294	6.317565	-3.872478	6.783517
47	2	10	6.680685	5.664740	-2.706629	4.268751	3.139894	7.519347	1.809080	1.099593	-5.341001	-9.581903	-13.063953	-18.823569	-15.107492	-5.785884	-4.879730	2.488895	-2.512015
48	2	77	5.510608	-0.674549	-11.560904	1.006631	6.646424	11.064954	8.666512	-6.336122	-7.833211	-7.983776	-25.579238	-20.951294	-17.513109	-4.125736	-0.145761	9.585270	-5.340293
48	2	23	5.510608	4.321901	6.857916	6.479500	-1.659742	-13.770746	-12.951628	3.991334	6.398558	6.720034	2.787582	9.539822	10.283984	7.952054	7.685209	4.017166	6.055423
49	2	88	6.568234	2.236170	-17.213189	2.770104	6.224032	10.693930	4.119474	-1.660518	-11.324827	-1.768274	-14.376474	-22.447371	-16.272880	-5.500465	-3.456151	4.461819	-4.942426
49	2	12	6.568234	4.856508	2.191537	6.445136	-2.157164	-21.923465	-14.480258	7.401720	4.680050	7.205189	8.440302	10.635611	8.083674	6.540936	9.761908	-2.081604	8.646792
50	2	64	8.040082	2.564769	-12.767294	3.751649	4.839436	11.412358	7.991093	-1.573798	-11.725554	-7.066897	-8.590781	-22.975144	-16.641530	-4.171088	-2.511133	4.476520	-4.390206
50	2	36	8.040082	4.892235	5.863181	9.174893	-3.928929	-20.811162	-12.310171	6.632330	6.515031	6.806157	10.175155	9.955204	11.290315	7.380246	7.400545	-1.590922	7.473864
51	2	55	5.086770	3.278016	4.426732	8.775881	-5.138115	-18.009486	-8.270420	3.959064	3.410046	8.596423	7.627717	10.055248	8.618378	3.663082	2.271369	4.488836	5.635110
51	2	45	5.086770	-2.508688	-11.782114	6.209995	4.635297	9.214801	9.180378	-1.938179	-12.389794	-5.152234	-11.466641	-17.836405	-17.446530	-8.918175	-9.262249	4.489146	-3.453398
52	2	89	5.185706	1.577526	-5.932233	1.291088	1.022370	-11.222990	-2.130255	3.776615	5.922161	4.588052	-0.687998	5.232307	7.350781	8.179716	7.795638	0.052369	2.331033
52	2	11	5.185706	3.704316	2.259708	6.350505	-7.113733	-19.717855	-14.082773	8.365820	6.154926	5.594549	8.011200	8.175580	8.511844	8.179716	7.795638	0.052369	6.468707
53	3	29	5.909609	-2.022505	-3.856355	2.861198	4.296175	9.570852	5.693743	-0.410859	1.158928	-9.731023	-11.781817	-18.695510	-15.915293	-5.485338	-2.311432	1.425908	2.303678
53	3	67	5.909609	2.909672	6.467938	5.175902	0.147836	-24.156952	-11.344097	5.464949	8.446930	5.720533	7.645634	9.569852	9.609906	4.896230	6.708392	-2.186406	8.529472
53	3	4	5.909609	-2.061343	-7.991223	0.263691	4.297797	9.747045	5.869449	-1.024975	1.156446	-9.735835	-13.842853	-18.699749	-15.919941	-5.485338	-2.311432	1.425908	0.464973
