47	3	5.836125	9.665700	3.447622	1.392649	0.846713	1.941709	8.115651	7.183047	0.794685	-7.791867	-14.040874	1.529342	4.956300	5.896764	6.311561	-7.086109	6.627770	11.502524	6.583860	-20.864198	6.891587	8.164257	6.880981	5.645176	8.425740	5.539760	5.836125	9.665700	3.447622	1.392650	0.846713	1.941709	8.115651	7.183047	0.794685	-2.595541	11.204469	1.529343	4.956300	5.896764	6.311561	7.046858	-11.071989	-13.201180	-6.955834	9.479810	-11.289291	-10.655922	-3.995343	-6.246521	-6.870439	-6.377637	-5.164844	3.561357	2.777200	4.523661	6.521502	7.042174	2.003414	0.862015	-2.773433	2.951804	11.204469	7.528719	-1.367799	6.470459	5.100048	7.046858	-11.071989	-13.202314	-6.955834	9.479810	-11.289291	-11.721718	-3.995343	-7.136967	-7.063383	-6.377637
50	3	8.517371	7.242669	5.510210	3.535056	0.671454	0.777407	6.285566	6.525153	3.487562	0.310823	10.065917	0.799916	6.593832	4.038460	5.846462	6.508428	-12.049113	-13.416608	-11.110074	10.616358	-14.226367	-14.831824	-3.652074	-4.032988	-5.468816	-3.251191	-10.197938	2.218449	0.392854	6.738485	7.233997	4.944709	1.113759	0.379126	-6.486979	6.777040	10.065917	7.108014	-0.045552	5.668153	-0.114695	6.508428	-12.049113	-13.416612	-11.110107	10.616358	-14.226367	-19.150195	-3.652074	-7.784005	-5.468942	-3.251191	8.519078	7.242669	5.510210	0.521303	0.670404	0.776747	6.285566	6.525153	3.667559	-6.270889	-17.716474	0.788642	6.593832	4.038460	5.847565	-7.288875	4.337882	10.533544	5.652926	-11.647220	3.261616	6.190226	8.312680	6.816417	6.193523	8.363149
52	3	-0.418402	6.027862	2.964152	7.755819	3.772473	4.740600	3.852092	4.596241	-3.054373	8.274539	9.935937	5.001336	2.959917	5.179872	0.339616	5.302926	-9.491427	-20.362016	-10.461100	10.441362	-11.527632	-14.572765	-3.218384	-7.243778	-5.692330	-4.974728	-0.409873	6.027881	2.964201	7.748957	3.771974	4.740330	3.867476	4.602645	-3.053619	1.801842	-7.493896	5.000884	2.967952	5.149444	0.339621	-9.659842	7.728133	5.925641	2.488795	-15.315434	6.604092	4.153998	6.214702	0.133823	1.526414	0.688845	6.364089	8.294040	4.048160	1.210855	0.811850	2.617684	7.351125	7.053434	5.413830	-7.540139	-13.736520	-0.935860	6.747236	1.293464	5.095919	-13.767702	7.883593	7.586327	6.341315	-15.487063	6.759148	10.490777	6.214702	3.672981	7.371564	6.294670
54	3	-12.282447	1.260172	5.485843	6.199753	5.019251	3.480506	5.146171	-0.433257	-1.612074	4.608554	8.640812	6.612830	2.968400	5.217807	4.990242	8.144330	-8.502555	-19.648051	-10.739667	6.930035	-5.308910	-18.913015	-4.237504	-3.593343	-10.042545	-2.855150	2.382430	6.520825	7.480544	4.060078	3.902795	1.639035	6.501598	4.951903	1.163048	-4.207845	8.640812	5.511111	9.382621	1.255629	6.588513	8.144330	-8.502555	-19.647555	-10.739667	6.930035	-5.308910	-18.898267	-4.237504	-3.592492	-10.042127	-2.855150	-3.182260	3.954161	6.988883	4.060142	3.902930	1.639106	5.329223	-0.433257	1.148686	-1.914243	-14.875890	5.511211	2.968401	5.217805	6.588508	-10.116365	4.969835	8.923636	7.210020	-17.537508	6.739359	5.442206	7.471692	7.298038	6.444135	4.636576
71	3	-3.405000	0.343140	-1.380044	1.638535	3.741966	3.026951	1.231421	1.564671	-2.373433	-0.496662	-15.965938	4.276852	1.317503	7.650650	7.414415	-7.124256	9.136609	9.813935	6.768557	-17.666943	6.629444	10.432299	9.263655	7.261390	6.416391	8.942489	-7.480718	0.343139	-1.380044	6.679150	4.651546	4.112621	1.206723	-0.455576	-7.029139	4.163046	6.524990	7.013200	1.171639	7.650670	1.024256	5.743363	-3.964554	-14.296180	-7.515947	4.168816	-9.007819	-12.387631	5.356102	-10.558318	-8.374678	-2.587396	2.294570	6.831800	4.556955	1.298187	3.138856	2.514392	7.203455	5.173498	-0.482007	-3.630483	-15.965938	3.293936	6.997658	1.371988	7.450655	-7.124256	9.136609	9.813942	6.768557	-17.666943	6.629444	10.435211	9.263655	7.262595	6.416391	8.942489
73	3	-6.243609	-1.001536	-2.574526	7.190305	4.986512	3.741705	0.522368	1.206577	-2.507045	6.269793	9.703582	7.018860	2.793575	3.249853	0.067631	6.603202	-10.411142	-8.983951	-12.068383	11.322079	-12.888150	-16.388637	-5.280763	-10.751646	-3.336773	-0.451239	7.864325	5.454648	2.250292	0.924382	1.123733	3.605994	5.417273	6.667169	2.879384	-3.159363	9.703582	2.183174	6.555511	0.476419	6.513425	6.603202	-10.411142	-8.981691	-12.068383	11.322079	-12.888150	-12.247281	-5.280763	-5.325604	-3.336773	-0.451245	7.891239	5.454664	2.250322	0.845715	1.123733	3.605994	5.417273	6.667169	2.879385	-9.311126	-13.222103	2.183050	6.555526	0.476418	6.513435	-4.783851	4.061602	11.395628	5.741411	-15.842604	4.272852	8.077836	5.326943	3.782149	7.609303	8.457249
74	3	-8.382341	1.874329	2.970045	6.403766	8.707854	7.570543	3.913114	4.093783	-8.672333	3.412408	8.809272	7.191847	1.839030	5.942587	2.516405	6.357540	-9.508750	-19.193279	-6.534105	10.335491	-5.939635	-5.904860	-8.394294	-5.418295	-11.318495	5.008073	5.562528	6.474317	8.341329	0.627294	5.190540	7.340693	7.439661	9.493460	5.524332	-4.639246	8.809250	4.195174	6.609210	2.142582	6.484038	6.357540	-9.508750	-19.193276	-6.534105	10.335491	-5.939635	-2.451980	-8.394294	-3.826534	-11.318426	5.008073	5.562528	6.474317	8.341329	0.627294	5.190540	7.340693	7.439661	9.493460	5.524332	-9.855946	-9.767359	4.195174	6.609210	2.142582	6.484038	-6.460786	7.040822	7.163362	7.248657	-11.383660	7.236939	12.382109	3.118017	8.113911	6.389528	9.024279
83	3	11.039062	8.829110	7.273965	3.593501	4.965315	4.978353	8.005291	9.143244	4.931891	-6.093831	-17.758932	4.199264	5.869135	1.638340	8.236925	-7.286844	7.176360	9.854888	5.435329	-18.441846	6.486263	9.340108	5.314125	7.855510	6.769351	9.135461	10.988548	8.829110	7.273965	3.617086	4.996468	5.039909	8.005244	9.143244	4.859152	-0.641718	10.202988	4.254473	5.869114	1.638351	8.236232	5.722857	-10.637395	-13.979688	-11.105547	8.754507	-10.434888	-12.111270	-5.574087	-3.172737	-7.740040	-0.671011	11.039062	8.829110	7.273965	3.593501	4.965315	4.978353	8.005291	9.143244	4.931891	-6.077949	-3.279794	4.199264	5.869135	1.638340	8.236925	-0.556737	-4.601086	5.766838	0.415365	-5.995589	6.437085	5.509369	0.078839	7.801269	0.331907	8.115568
84	3	7.755535	7.092546	6.763907	0.083423	2.819178	1.638448	7.245949	7.298754	4.317435	-0.412062	8.146999	3.582416	4.699207	5.081043	3.907730	5.070252	-8.720075	-15.591065	-11.421040	8.200874	-7.985414	-6.240699	2.517105	-7.126879	-7.735106	-2.121490	7.757062	7.092546	6.763907	0.011442	2.810168	1.636384	7.245949	7.298760	4.318439	-6.673006	-16.584357	3.568271	4.699212	5.081039	3.908804	-10.840235	6.690041	8.662544	5.165848	-19.141075	6.223437	9.801123	7.041064	2.411912	7.546904	6.349479	-5.179551	1.519107	1.890265	6.305686	4.028222	4.345854	2.186359	2.788194	0.775672	7.040010	8.146999	6.511112	0.446174	5.417111	2.828777	5.070252	-8.720077	-15.591584	-11.769008	8.200893	-7.987711	-6.862371	2.517105	-9.205304	-7.735292	-2.121490
86	3	7.516221	6.473022	6.386697	5.068688	3.219893	0.148692	6.454020	9.394370	4.585669	-1.030174	9.460820	4.350432	6.663795	0.676090	6.256524	7.152843	-7.175588	-17.586386	-12.074954	11.394965	-11.449481	-4.546990	-5.877904	-5.065203	-7.409011	-3.027498	8.367401	6.473038	6.386705	4.771005	0.865420	-0.135128	6.454020	9.394593	4.736149	-7.575073	-15.464368	3.007732	6.663797	0.676089	6.363188	-7.875613	6.297009	12.407162	6.258418	-16.133375	5.959766	12.237575	6.910435	6.076358	6.444556	6.097545	-3.071338	2.478770	0.504907	7.214815	5.067187	4.652813	0.868198	4.178152	-14.696713	3.970450	9.460820	6.918413	2.106264	6.650222	0.488203	7.152843	-7.175588	-17.593887	-12.118034	11.394965	-11.449481	-9.750402	-5.877904	-10.965836	-7.930663	-3.027524
87	3	-7.982651	2.592761	0.985976	5.737050	7.285973	5.347297	0.949049	3.688435	-15.183572	3.508871	-2.722516	6.783770	0.523075	7.451582	-2.171366	-6.481360	2.236219	4.487929	-6.317040	-9.013446	2.271291	-4.068552	6.785977	0.022858	-4.885177	2.229350	-7.982651	2.592761	0.985976	5.737050	7.285973	5.347297	0.949049	3.688435	-15.183573	8.391504	9.792878	6.783770	0.523075	7.451582	-2.171366	4.951616	-8.441329	-10.723708	-12.055118	9.429620	-5.012619	-18.541896	-0.333987	-8.775753	-10.703404	-3.718048	2.484719	6.111582	7.423265	2.402946	6.806750	5.185817	7.215848	6.656297	-6.670281	-4.295711	-2.851021	4.805297	6.809667	5.194239	3.862388	-6.516917	2.239403	4.638993	-5.371086	-9.020587	2.272126	-2.514363	6.791896	2.997788	-1.394495	2.229611
88	3	-1.140997	1.160381	1.787674	5.915778	1.653386	1.414315	1.351245	3.182108	-6.447212	5.981222	10.387397	4.306456	0.287168	5.739388	4.258120	5.228080	-10.101095	-14.531614	-9.093326	10.211084	-8.567619	-15.066986	-9.247753	-10.830309	-8.903597	-3.740381	9.460379	6.453031	7.895762	3.213058	0.229937	1.409377	1.958631	8.473540	4.008175	-2.725782	10.387397	2.502716	6.805226	-0.282554	4.949947	5.228080	-10.101095	-14.531615	-9.093326	10.211084	-8.567619	-13.407219	-9.247753	-8.373018	-8.903597	-3.740381	9.460394	6.453031	7.895762	3.212945	0.229933	1.409377	1.958631	8.473540	4.008181	-7.575831	-15.429700	2.502630	6.805226	-0.282554	4.949960	-8.527869	8.363576	12.010300	3.365290	-13.109545	7.190639	6.522313	3.116641	2.213332	5.262437	7.832853
90	3	-8.533808	-1.672515	6.672984	6.265234	6.615810	7.293424	-1.458797	0.101484	-6.090995	5.237164	9.035232	8.151672	2.357745	2.654881	5.759598	3.510235	-7.224459	-9.150174	-10.304559	10.150440	-12.175487	-9.372603	-5.124928	-4.997096	-9.101884	1.270406	-6.847991	-1.672515	6.672984	5.186289	6.614245	7.293036	-1.314671	0.403368	-5.598492	0.269455	-11.267235	7.727505	2.357747	2.654881	6.232408	-7.781373	6.443564	8.987846	5.962006	-19.191536	7.373061	8.006499	5.340640	5.809054	6.031487	6.566310	5.261465	4.209351	6.815180	-0.287749	0.982615	2.590339	4.365922	6.283582	5.519892	-8.100693	-11.361734	3.749198	7.556425	-2.913712	6.851445	-7.781384	6.443582	8.987846	5.966899	-19.191618	7.373061	8.207379	5.340640	5.843211	6.031503	6.566310
92	3	4.906643	7.752367	5.861898	7.313656	3.982884	1.362132	5.437733	5.653543	-1.009982	-0.025547	10.292529	6.614369	4.562511	6.821147	2.909020	8.073578	-9.442587	-19.104489	-7.463767	8.848394	-10.829084	-14.165775	-3.128836	-9.652287	-10.237208	-6.929443	8.535355	7.756988	5.862236	1.965672	3.281446	1.096522	5.482839	5.653554	4.543950	-7.185649	-14.695918	1.480222	4.563563	6.821096	6.657723	-7.133643	6.114636	12.056221	6.001360	-14.008674	6.352282	12.088884	6.669418	6.446015	7.771360	3.680941	-5.777595	3.668912	2.493697	7.321984	3.982884	1.362132	2.047335	-0.508047	-4.928435	3.290697	10.292529	6.614378	-1.929327	6.838666	2.908687	8.073578	-9.442587	-19.104527	-7.463767	8.848394	-10.829084	-14.165955	-3.128836	-9.652287	-10.237208	-6.929443
98	3	9.782310	6.407751	6.051676	-0.667118	-2.345144	1.598579	4.155623	6.386582	5.438951	-4.690944	10.638387	2.056943	6.622904	3.441511	5.087381	6.947153	-9.465213	-11.841294	-6.543586	11.935859	-12.086204	-6.822241	-6.303516	-4.970623	-9.922566	-6.311980	-3.712851	-0.194187	-0.474857	5.615954	2.034242	1.601326	0.209924	3.215919	2.845413	5.922072	10.638387	5.679294	4.715653	3.442775	4.187887	6.947153	-9.465213	-11.841496	-6.543586	11.935859	-12.086204	-7.337081	-6.303516	-5.497613	-9.933707	-6.312090	9.782310	6.407751	6.051676	-0.667118	-2.345144	1.598579	4.155623	6.386582	5.438951	-10.900524	-8.569484	2.056943	6.622904	3.441511	5.087381	-9.025766	6.137433	9.857632	7.183165	-11.726071	6.482430	6.842462	1.921740	5.926931	7.649021	6.156293
100	3	-6.181806	0.290718	0.546846	5.646342	4.629261	6.943187	0.838758	0.285291	-2.265058	-0.244840	-15.135517	7.844437	-0.856566	6.545375	6.201718	-10.003431	7.443061	10.969612	6.563902	-17.677018	4.167962	10.212511	6.469113	7.512024	7.361122	9.679300	-9.194040	0.290718	0.546846	7.334705	4.629261	6.943187	0.837175	0.285291	-5.066788	4.743456	11.072840	8.815016	-0.856631	6.545375	1.291397	4.849535	-9.846410	-18.368615	-9.484719	10.361617	-11.078286	-7.383096	-2.408683	-7.303640	-9.637372	-0.909315	2.128901	6.535184	7.065189	5.205691	4.629100	6.943182	6.460726	5.580280	0.215688	-5.537678	-15.135517	6.484364	4.291491	5.766311	6.569762	-10.003431	7.443061	10.969612	6.563902	-17.677018	4.167962	10.322802	6.469113	7.517956	7.361122	9.679300
